,Id,Label,name,Degree,Authority,Modularity.Class,PageRank,Clustering.Coefficient,Number.of.triangles,Eigenvector.Centrality,Eccentricity,Closeness.Centrality,Betweenness.Centrality,ave_view,ave_comment,ave_mylist,ave_starttime,ave_length,Points,training,modify_probability
419.0 ,2012.0 ,2012.0 ,クトゥルフ神話TRPGのような何か,16,8.49E-04,22,0.00084,0.708333333,85,0.063492994,3,2.269421488,30.62413752,13735.4,382,35.8,2012/4/10 2:26,307.2,14644.08968,0,0.022777588
420.0 ,2014.0 ,2014.0 ,グール,9,5.00E-04,22,0.000535,1,36,0.057741392,3,2.403305785,0,3301,147,14,2012/5/12 16:39,1181,3651.758232,0,0.925111361
421.0 ,2015.0 ,2015.0 ,パラサイトブラッド,9,5.00E-04,22,0.000499,0.861111111,31,0.064621777,3,2.357024793,3.88252046,4391.6,143.6,44.4,2012/1/1 2:09,811,5196.697214,0,0.416363623
422.0 ,2016.0 ,2016.0 ,きれぇ丸,9,5.00E-04,22,0.000553,1,36,0.057517208,3,2.403305785,0,57707,2180,221,2012/5/13 18:57,1008,63122.93565,0,0.779673171
423.0 ,2017.0 ,2017.0 ,クトゥノイア,9,5.00E-04,22,0.000525,1,36,0.039959814,3,2.423966942,0,81154,1018,941,2012/2/24 16:35,387,96274.53114,0,0.035088571
424.0 ,2018.0 ,2018.0 ,これはひどいクトゥルフ,13,6.99E-04,22,0.000713,0.730769231,57,0.064256884,3,2.399173554,11.5472981,136541,3738,1718,2012/2/26 8:14,1090,165950.599,1,0
425.0 ,2022.0 ,2022.0 ,Ｄ＆Ｄ,13,6.99E-04,22,0.000697,0.858974359,67,0.067873176,3,2.353719008,11.39514345,14831,383.3333333,233,2012/10/16 20:01,893.3333333,18699.82072,0,0.798164726
426.0 ,2023.0 ,2023.0 ,TRPG準備体操,9,5.00E-04,22,0.000531,1,36,0.033959499,4,2.41322314,0,8548,483,61,2012/10/17 0:17,1080,9920.341289,0,0.432637024
427.0 ,2024.0 ,2024.0 ,ダチョウ卓,10,5.50E-04,6,0.000588,1,45,0.0427068,3,2.407438017,0,10946,460,35,2012/10/20 0:13,736,11912.50511,0,0.020757574
428.0 ,2026.0 ,2026.0 ,ｷﾞｬｰｲｸｻｰﾝ,9,5.00E-04,22,0.000553,1,36,0.057517208,3,2.403305785,0,43121,1239,201,2012/10/20 14:49,770,47340.55012,0,0.44194876
429.0 ,2027.0 ,2027.0 ,クラシックD.amp.D,9,5.00E-04,22,0.000558,1,36,0.054628677,3,2.403305785,0,16738.99837,994.3120549,464.154615,2011/7/12 17:48,873.8354914,24641.3003,0,0.681385604
430.0 ,2028.0 ,2028.0 ,UV様はいつも楽しそうでいいよな,9,5.00E-04,22,0.000531,1,36,0.027858687,3,2.615702479,0,112118,2213,191,2012/10/21 17:59,856,117153.2364,1,0
431.0 ,2030.0 ,2030.0 ,AxisPowersヘタリア,9,5.00E-04,21,0.000582,1,36,0.014172795,3,2.80661157,0,6369.5,191,29.5,2010/4/20 11:33,463,6997.464188,0,0.913148997
432.0 ,2031.0 ,2031.0 ,グリーゼ581g,10,5.50E-04,21,0.000545,1,45,0.030268339,3,2.692561983,0,153385,2460,455,2010/10/27 2:34,331,162631.2821,1,0
433.0 ,2032.0 ,2032.0 ,優等橙,10,5.50E-04,14,0.00053,1,45,0.03820941,3,2.620661157,0,5562,399,180,2010/12/3 1:42,641,8635.075721,0,0.800194776
434.0 ,2033.0 ,2033.0 ,地元民ホイホイ,10,5.50E-04,21,0.000538,1,45,0.024241483,3,2.797520661,0,40989,331,153,2012/3/5 6:44,352.5,43612.35826,0,0.725896032
435.0 ,2034.0 ,2034.0 ,太陽系,33,0.001698556,21,0.001556483,0.382575758,202,0.058668115,3,2.618181818,378.8158661,58950.89474,572.3684211,244.4736842,2011/3/23 8:05,195.1052632,63184.88711,0,0.567148952
436.0 ,2036.0 ,2036.0 ,パックマン,10,5.50E-04,21,0.00055,1,45,0.0232114,4,2.8,0,68121,673,192,2011/2/9 17:43,167,71667.43448,0,0.444283586
437.0 ,2037.0 ,2037.0 ,バンジージャンプ,10,5.50E-04,21,0.000539,1,45,0.023090775,4,2.814049587,0,60511,397,155,2011/2/12 0:04,181,63230.41891,0,0.479357309
438.0 ,2038.0 ,2038.0 ,メンデルスゾーン,10,5.50E-04,21,0.000553,1,45,0.021876527,4,2.814049587,0,51530,265.5,129.5,2011/2/24 16:50,159,53736.64246,0,0.449282226
439.0 ,2039.0 ,2039.0 ,シミュラクラ現象,10,5.50E-04,21,0.000553,1,45,0.021876527,4,2.814049587,0,50177,283,117,2011/2/25 16:37,160,52213.41649,0,0.454739439
440.0 ,2041.0 ,2041.0 ,ヒイアカ,10,5.50E-04,21,0.000571,1,45,0.018999929,4,2.814049587,0,47759,396,132,2011/3/10 23:40,165,50131.75242,0,0.437824902
441.0 ,2042.0 ,2042.0 ,うまい.うますぎる,10,5.50E-04,8,0.000588,1,45,0.016207381,4,2.809917355,0,40117.11672,1722.54095,219.7810853,2011/6/14 20:21,601.4553633,45065.82742,0,0.115269125
442.0 ,2044.0 ,2044.0 ,セウト,9,5.00E-04,21,0.000493,1,36,0.029045772,3,2.732231405,0,16147,364,101,2011/8/20 19:10,252,18018.02408,0,0.492136057
443.0 ,2048.0 ,2048.0 ,さらにディスプレイを倒す事を推奨,9,5.00E-04,14,0.000508,1,36,0.031621207,3,2.626446281,0,11671,439,128,2012/1/1 12:02,518,14014.25225,0,0.069761173
444.0 ,2049.0 ,2049.0 ,政治,11,5.99E-04,14,0.000573,0.945454545,52,0.046128864,3,2.558677686,0.375,3248.545455,154,90.45454545,2012/8/22 10:19,332.7272727,4752.574058,0,0.010657722
445.0 ,2052.0 ,2052.0 ,バーザム,9,5.00E-04,21,0.000522,1,36,0.030192126,3,2.665289256,0,6484,82.33333333,48,2013/3/1 10:49,285,7285.308471,0,0.119038743
446.0 ,2059.0 ,2059.0 ,デビ,10,5.50E-04,22,0.000577,1,45,0.054063494,3,2.40661157,0,51482,2326,123,2011/5/6 14:21,1429,55552.68152,0,0.990255379
447.0 ,2064.0 ,2064.0 ,お疲れ様.リンクス,9,5.00E-04,22,0.000536,1,36,0.056411385,3,2.410743802,0,13612.25194,658.1124771,446.2614704,2011/6/24 3:00,727.1878765,20934.85636,0,0.407559911
448.0 ,2076.0 ,2076.0 ,ガンパレードマーチ,9,5.00E-04,22,0.00058,1,36,0.049960355,3,2.410743802,0,2840,133,10,2011/10/4 23:50,854,3117.070064,0,0.746264369
449.0 ,2083.0 ,2083.0 ,Another_Century's_Episode,13,6.99E-04,22,0.00077,0.794871795,62,0.055131709,3,2.407438017,2.666666667,28790.66667,490,56.66666667,2010/9/15 17:26,558.3333333,30122.48256,0,0.769486348
450.0 ,2087.0 ,2087.0 ,オレオレ詐欺,9,5.00E-04,9,0.000493,1,36,0.028841922,3,2.725619835,0,4177,103,10,2010/6/16 20:49,184,4427.52704,0,0.092245005
451.0 ,2089.0 ,2089.0 ,オカンはアカン,9,5.00E-04,9,0.000502,1,36,0.027453505,3,2.725619835,0,18356,735,38,2010/8/28 22:27,468,19632.75885,0,0.211462751
452.0 ,2095.0 ,2095.0 ,チーンの人,16,8.49E-04,9,0.000809,0.658333333,79,0.047011485,3,2.64214876,33.82510224,16283,574.5,42.5,2010/11/11 9:12,416.75,17475.4704,0,0.323028457
453.0 ,2096.0 ,2096.0 ,ダーク♂尺余り,18,9.49E-04,9,0.000913,0.477124183,73,0.057901963,3,2.325619835,2093.360567,3775.333333,269,44.33333333,2012/6/28 22:40,706,4691.635387,0,0.6283344
454.0 ,2100.0 ,2100.0 ,体験談,13,6.99E-04,9,0.000668,0.730769231,57,0.041443477,3,2.691735537,94.79148301,4073.666667,150.5,14.33333333,2011/8/16 2:07,528.5,4433.822736,0,0.032924883
455.0 ,2109.0 ,2109.0 ,ゆっくり怪談シリーズPart1,18,9.49E-04,9,0.000883,0.555555556,85,0.051636606,3,2.62231405,110.7831831,6808.25,143.875,80.75,2010/12/11 2:21,217.25,8160.431678,0,0.198444247
456.0 ,2112.0 ,2112.0 ,ゲイ,9,5.00E-04,9,0.000528,1,36,0.019848721,3,2.790909091,0,5962,175,34,2011/9/25 17:41,176,6642.037271,0,0.020010656
457.0 ,2114.0 ,2114.0 ,怪談,59,0.002997452,9,0.002663823,0.223261251,382,0.11822167,3,2.461983471,1964.672659,6877.014085,230.1408451,20.91549296,2012/7/29 3:47,405.4507042,7413.456869,0,0.511249832
458.0 ,2115.0 ,2115.0 ,ゆっくり怪談休憩所,11,5.99E-04,9,0.000613,0.745454545,41,0.024171291,3,2.778512397,12.03991303,8448,388.75,91.75,2011/11/9 1:42,416.25,10196.07369,0,0.069891097
459.0 ,2122.0 ,2122.0 ,ゆっくり霊夢,46,0.002348004,14,0.001981619,0.348792271,361,0.167197719,3,1.972727273,1953.393221,4828.466667,158.8,36,2011/7/19 1:04,280.8,5522.246539,0,0.51125019
460.0 ,2124.0 ,2124.0 ,ダッチワイフ,10,5.50E-04,21,0.00061,1,45,0.015930132,3,2.81322314,0,10743,442,81,2011/7/1 3:23,260,12382.65897,0,0.785703289
461.0 ,2127.0 ,2127.0 ,タイトルホイホイ,17,8.99E-04,14,0.000889,0.544117647,74,0.080574359,3,2.234710744,415.058877,16530.5,468.5,188.5,2012/9/7 3:32,363.75,19813.72954,0,0.396956034
462.0 ,2132.0 ,2132.0 ,働くゆっくりシリーズ,16,8.49E-04,21,0.000847,0.566666667,68,0.048528645,3,2.541322314,500.147674,44714,317,261.6,2011/4/18 1:30,100.4,48952.78134,0,0.283769987
463.0 ,2135.0 ,2135.0 ,カルネージハート,11,5.99E-04,14,0.00063,0.945454545,52,0.056457855,3,2.362809917,0.333333333,1606,91,7.5,2013/3/23 12:18,652.75,1804.641684,1,0
464.0 ,2141.0 ,2141.0 ,エンドブレイカー,9,5.00E-04,22,0.000515,1,36,0.067252553,3,2.329752066,0,374.5,11,1.5,2013/3/25 3:15,262,407.6873385,1,0
465.0 ,2143.0 ,2143.0 ,パラノイア（RPG）,15,7.99E-04,19,0.00086,0.676190476,71,0.056132939,3,2.249586777,322.2862005,147424.75,2355.25,3020.75,2012/10/22 22:50,934.75,195054.9465,1,0
466.0 ,2145.0 ,2145.0 ,ゆっくり実況プレイ最終回リンク,164,0.008242994,22,0.008265113,0.067858746,907,0.290156687,3,2.052892562,8458.539635,25591.55462,1488.882353,104.0252101,2011/3/17 2:16,1016.941176,28559.26962,0,0.511249832
467.0 ,2148.0 ,2148.0 ,RPG厨の人,10,5.50E-04,7,0.000605,1,45,0.053611427,3,2.409917355,0,9175,558,51,2012/5/13 18:50,1027,10466.17621,0,0.290041884
468.0 ,2152.0 ,2152.0 ,ペチャパイ,10,5.50E-04,13,0.000574,1,45,0.046291193,3,2.365289256,0,26220,1659,179,2011/10/2 13:11,1146,30465.90744,0,0.846170664
469.0 ,2162.0 ,2162.0 ,トランスフォーマー,10,5.50E-04,22,0.000591,1,45,0.057104317,3,2.409917355,0,3847,200,6,2010/10/13 7:32,1068,4127.130767,0,0.975342029
470.0 ,2172.0 ,2172.0 ,ゆっくりレトロゲーの車窓から,10,5.50E-04,22,0.000591,1,45,0.057104317,3,2.409917355,0,3013.6,152.6,6.4,2010/10/27 16:43,1168.2,3254.860039,0,0.979343184
471.0 ,2175.0 ,2175.0 ,ぬぬぬ,10,5.50E-04,7,0.000591,1,45,0.054801019,3,2.400826446,0,64565.5,2555,702,2010/11/16 23:33,1070,77554.24839,0,0.91274362
472.0 ,2177.0 ,2177.0 ,ゲイ.パレス,10,5.50E-04,22,0.000579,1,45,0.057816601,3,2.375206612,0,42284.23872,1040.817947,196.018651,2011/6/7 3:30,398.9311234,46240.445,0,0.118636535
473.0 ,2179.0 ,2179.0 ,タイトルに偽り無し,10,5.50E-04,22,0.000587,1,45,0.056272192,3,2.409917355,0,11705,497,56,2011/5/13 13:37,1632,13021.84916,0,0.994927888
474.0 ,2180.0 ,2180.0 ,ジャギ,10,5.50E-04,13,0.000586,1,45,0.055206995,3,2.400826446,0,9101,511,50,2011/5/15 13:08,1414,10334.97444,0,0.979085478
475.0 ,2183.0 ,2183.0 ,きれいな皇帝,9,5.00E-04,22,0.000542,1,36,0.054730736,3,2.410743802,0,5691,93,17,2011/5/17 13:38,948,6037.50905,0,0.853886414
476.0 ,2186.0 ,2186.0 ,ゆっくりと我様のとある日常,9,5.00E-04,22,0.000542,1,36,0.054730736,3,2.410743802,0,15682.2,397.2,64.2,2011/2/17 21:31,1194.8,17032.62722,0,0.957930594
477.0 ,2187.0 ,2187.0 ,ナイトライダー,10,5.50E-04,14,0.000574,1,45,0.026934129,3,2.680991736,0,9947,314,69,2012/1/2 4:09,850,11286.45537,0,0.48059186
478.0 ,2188.0 ,2188.0 ,お嬢様と一緒,20,0.001049108,14,0.001035076,0.636842105,121,0.035400988,3,2.659504132,13.42222222,20688.14286,422,162,2013/4/10 5:13,228.5714286,23531.77116,0,0.339869286
479.0 ,2190.0 ,2190.0 ,博麗霊夢,37,0.001898386,14,0.00173282,0.31981982,213,0.118506624,3,2.092561983,1620.339236,6917.8,197.9,83.4,2012/11/19 1:45,526.5,8361.259819,0,0.514853491
480.0 ,2191.0 ,2191.0 ,パーマ.エルドリッチの三つの聖痕,9,5.00E-04,14,0.000486,1,36,0.042188628,3,2.579338843,0,11549.93136,1113.4589,518.2801806,2011/7/12 0:57,737.0911089,20343.53883,0,0.282405237
481.0 ,2192.0 ,2192.0 ,フィリップ.K.ディック,10,5.50E-04,14,0.000525,0.955555556,43,0.051374968,3,2.530578512,5.620499511,31266.19682,990.1893177,274.7446357,2011/6/7 0:43,629.2513366,36347.41609,0,0.099290927
482.0 ,2193.0 ,2193.0 ,ゆっくりの休日,12,6.49E-04,14,0.000586,0.96969697,64,0.060047429,3,2.5,6.772314249,1868.8,70.4,14.2,2014/2/11 19:18,326,2149.662803,0,0.015878058
483.0 ,2194.0 ,2194.0 ,ゆっくり雑談,10,5.50E-04,14,0.000504,0.888888889,40,0.059844423,3,2.485950413,6.061145847,4049.071429,191.1428571,20.07142857,2012/12/6 19:05,636.6428571,4532.70986,0,0.121183044
484.0 ,2195.0 ,2195.0 ,ゆっくりファン巡回ルート,50,0.002547834,14,0.002192792,0.29877551,366,0.156672676,3,1.976033058,2818.675384,32630.625,811.8333333,592.625,2011/2/2 0:57,222.375,42312.4688,0,0.511249833
485.0 ,2196.0 ,2196.0 ,キャプテン.フューチャー,10,5.50E-04,14,0.000549,0.955555556,43,0.027849145,3,2.707438017,4.281916405,33465.70172,1321.577121,259.9298732,2011/6/11 10:38,623.3277789,38636.39227,0,0.376725904
486.0 ,2197.0 ,2197.0 ,ゆっくりSF紙芝居,9,5.00E-04,14,0.00051,1,36,0.021773521,3,2.754545455,0,1611.285714,85,32.14285714,2014/8/16 23:18,556.5714286,2174.248474,0,0.080205753
487.0 ,2198.0 ,2198.0 ,ドーナッツ.テンペニーとわかる世界,10,5.50E-04,14,0.00055,1,45,0.030449862,3,2.680991736,0,44284.38888,361.1197786,212.3549127,2011/5/30 7:59,643.5182564,47827.92522,0,0.561930702
488.0 ,2199.0 ,2199.0 ,東方GTA,20,0.001049108,14,0.001037766,0.578947368,110,0.03786637,3,2.672727273,16.53333333,3566.666667,106.4444444,30.55555556,2013/7/26 6:34,678.5555556,4128.385201,0,0.312044967
489.0 ,2201.0 ,2201.0 ,ガメラ,10,5.50E-04,14,0.000629,1,45,0.020088557,3,2.72892562,0,374,19,5,2015/10/13 2:29,282,467.0929648,1,0
490.0 ,2203.0 ,2203.0 ,ゆっくりした結果がこれだよ！！！,20,0.001049108,21,0.000938,0.5,95,0.064242694,3,2.490082645,159.1936909,16164,1245,173.75,2010/8/1 7:53,255,19927.09399,0,0.270499864
491.0 ,2204.0 ,2204.0 ,Y-TYPE,28,0.001448769,15,0.001470235,0.420634921,159,0.085910917,3,2.295867769,41.35558257,235974.3333,5988.666667,1182.833333,2011/1/23 16:09,1161.666667,259557.9995,1,0
492.0 ,2205.0 ,2205.0 ,かわいいぜ....1,10,5.50E-04,14,0.000528,1,45,0.029353982,3,2.688429752,0,19061.256,366.3704331,278.5340264,2011/6/6 7:23,538.7368988,23598.82539,0,0.351650359
493.0 ,2206.0 ,2206.0 ,エンゼル手術,9,5.00E-04,15,0.000559,1,36,0.038721843,3,2.328099174,0,333,128,6,2011/5/11 0:04,1715,515.9164882,1,0
494.0 ,2208.0 ,2208.0 ,な、なんだってー！？,10,5.50E-04,14,0.000539,1,45,0.027730494,3,2.705785124,0,18739,622,111,2011/7/7 2:26,238,21006.13127,0,0.082367423
495.0 ,2213.0 ,2213.0 ,sims3_ショータイム,9,5.00E-04,14,0.000601,1,36,0.035644463,3,2.332231405,0,10851,696,66,2012/10/13 11:36,861,12495.28675,0,0.024860413
496.0 ,2215.0 ,2215.0 ,ピー音仕事しろ,9,5.00E-04,14,0.000523,0.527777778,19,0.04484862,3,2.258677686,195.8297136,26481.5,887,256,2011/4/17 14:38,677,31180.01916,0,0.109886868
497.0 ,2216.0 ,2216.0 ,にちょり,11,5.99E-04,14,0.000662,0.763636364,42,0.029601743,3,2.636363636,77.22531247,10728,117.5,30.5,2011/4/25 7:25,67,11301.73058,0,0.015825363
498.0 ,2218.0 ,2218.0 ,アストロノーカリン,9,5.00E-04,14,0.000507,1,36,0.03349314,3,2.646280992,0,2573,91,6,2010/6/5 16:07,321,2750.898502,0,0.227338735
499.0 ,2219.0 ,2219.0 ,のうかりん,10,5.50E-04,14,0.000518,1,45,0.046301685,3,2.566115702,0,4732,195,71,2010/7/7 7:59,337,5984.391957,0,0.324347292
500.0 ,2221.0 ,2221.0 ,デフォ子,18,9.49E-04,8,0.000925,0.562091503,86,0.06121725,3,2.30661157,540.8524013,2219.8,123,23.6,2011/8/6 0:35,330.6,2690.406744,0,0.516154678
501.0 ,2223.0 ,2223.0 ,みっくり,9,5.00E-04,8,0.000505,0.583333333,21,0.066234495,3,2.200826446,214.235742,1881,45,21.66666667,2011/10/1 3:54,598.3333333,2249.960294,0,0.191138813
502.0 ,2225.0 ,2225.0 ,ゆっくりしていってね！,21,0.001099066,10,0.001053415,0.447619048,94,0.092634639,3,2.090909091,514.7705,17313.75,94,201.5,2010/8/26 8:21,204.75,20429.74822,0,0.538929914
503.0 ,2232.0 ,2232.0 ,十六夜咲夜,15,7.99E-04,22,0.000811,0.571428571,60,0.080351277,3,2.231404959,162.239333,13886.75,375.5,193.25,2010/10/28 22:01,718.25,17151.24591,0,0.940179375
504.0 ,2235.0 ,2235.0 ,作ってみた,19,9.99E-04,21,0.000867,0.631578947,108,0.087919137,3,2.384297521,79.24410837,25243.63333,1130.566667,608.4666667,2011/8/1 23:15,283.4666667,35453.82955,0,0.046002607
505.0 ,2237.0 ,2237.0 ,さんぽ,9,5.00E-04,21,0.000514,1,36,0.027601908,3,2.662809917,0,583804,19225,8779,2008/10/7 21:33,163,734109.8879,1,0
506.0 ,2253.0 ,2253.0 ,しまっちゃうおばさん,9,5.00E-04,14,0.000482,1,36,0.038780906,3,2.616528926,0,21439,784,209,2011/12/19 0:02,320,25330.59914,0,0.146992703
507.0 ,2254.0 ,2254.0 ,アウトとセーフの境界を操る程度の能力,10,5.50E-04,14,0.000536,1,45,0.030537289,3,2.707438017,0,22114,1067,222,2012/2/11 1:46,574,26462.35286,0,0.234454614
508.0 ,2256.0 ,2256.0 ,ナナヒコ,19,9.99E-04,9,0.000886,0.678362573,116,0.056651361,3,2.628099174,62.07752791,14365.4,313,31.4,2012/9/27 10:31,599.2,15142.73988,0,0.055245601
509.0 ,2257.0 ,2257.0 ,インスマス面,10,5.50E-04,9,0.000517,1,45,0.028881847,3,2.785950413,0,16899,479,34,2012/4/29 20:51,597,17874.82282,0,0.133933307
510.0 ,2260.0 ,2260.0 ,ほめ子,9,5.00E-04,21,0.000488,1,36,0.041356524,3,2.645454545,0,1645,65.5,24,2008/11/21 20:44,360.5,2068.026521,0,0.823335029
511.0 ,2262.0 ,2262.0 ,ネ実ブロントさんシリーズ,9,5.00E-04,20,0.000543,1,36,0.041613215,3,2.282644628,0,37082,2388,497,2009/1/23 3:51,540,46782.31869,0,0.126622346
512.0 ,2263.0 ,2263.0 ,スリーユックリ,9,5.00E-04,10,0.000516,1,36,0.054590853,3,2.173553719,0,3768,119,42,2009/3/31 4:08,283,4513.395775,0,0.020815258
513.0 ,2287.0 ,2287.0 ,本気で歌うゆっくりシリーズ,36,0.001848429,9,0.00167448,0.328571429,207,0.08176628,3,2.482644628,1070.383,18085.07826,614.4521739,449.0608696,2011/3/13 15:59,209.4,25415.72655,0,0.574259937
514.0 ,2369.0 ,2369.0 ,投稿者コメント,86,0.004346306,21,0.003780594,0.17127223,626,0.252566216,2,1.92892562,8624.982876,32240.49254,1214.970149,157.1044776,2010/9/18 9:27,543.3880597,35768.11317,0,0.511249832
515.0 ,2376.0 ,2376.0 ,ゆっくりMinecraft,12,6.49E-04,22,0.000666,0.757575758,50,0.068878396,3,2.33553719,36.52627731,17683.26923,433.9903846,105.3365385,2012/5/1 3:37,659.1634615,19686.97175,0,0.164797327
516.0 ,2378.0 ,2378.0 ,おいやめろ,14,7.49E-04,4,0.000779,0.626373626,57,0.055863134,3,2.282644628,155.8619526,87550.33333,5098,167,2011/11/6 15:30,755.6666667,94873.31921,0,0.429614837
517.0 ,2472.0 ,2472.0 ,艦これ,10,5.50E-04,14,0.000629,1,45,0.020088557,3,2.72892562,0,2779,74.45454545,12,2015/3/17 12:38,724.5454545,3031.519956,0,0.158733092
518.0 ,2517.0 ,2517.0 ,パラノイアpart1（0）リンク,17,8.99E-04,22,0.000901,0.558823529,76,0.05867567,3,2.268595041,281.0186158,176110.25,2556.75,3488.75,2012/12/19 20:13,675.5,230962.3633,1,0
519.0 ,2544.0 ,2544.0 ,なんということをしてくれたのでしょう,9,5.00E-04,22,0.000535,1,36,0.057146586,3,2.403305785,0,98206.5,7995.5,380,2011/5/6 13:24,1257,111302.1987,1,0
520.0 ,2591.0 ,2591.0 ,ゆっくりボカロカバーリンク,14,7.49E-04,8,0.000718,0.648351648,59,0.029490087,3,2.788429752,17.07487101,30495.1,1386.166667,682,2011/2/15 2:38,237.4,42052.25975,0,0.061725311
521.0 ,2602.0 ,2602.0 ,市場制圧,21,0.001099066,13,0.001079185,0.495238095,104,0.091490553,3,2.124793388,609.8402595,29845.44444,1129.888889,164,2011/12/23 4:58,719.1111111,33394.33538,0,0.725788726
522.0 ,2608.0 ,2608.0 ,ゆっくりの本気,22,0.001149023,8,0.001059611,0.454545455,105,0.050524484,3,2.647107438,240.1036723,38371.77273,1285.636364,905.3181818,2011/3/19 20:53,278.8181818,53196.43355,0,0.123059838
523.0 ,2628.0 ,2628.0 ,バイバイン,9,5.00E-04,21,0.000513,1,36,0.028427933,3,2.69338843,0,19712,273,199,2010/12/2 4:24,149.5,22966.30752,0,0.671823597
524.0 ,2636.0 ,2636.0 ,うｐ主逃亡,10,5.50E-04,22,0.00058,1,45,0.056642903,3,2.409917355,0,11344,287,69,2010/5/30 1:11,927,12658.95991,0,0.914624819
525.0 ,2641.0 ,2641.0 ,如月千早,10,5.50E-04,11,0.000621,0.866666667,39,0.030909065,3,2.507438017,304.6922448,396,30,1,2011/8/24 14:29,145.5,438.8922717,1,0
526.0 ,2644.0 ,2644.0 ,ゆっくりロボット物実況最終回リンク,18,9.49E-04,22,0.000977,0.581699346,89,0.069401561,3,2.402479339,12.88718338,7865.909091,530,27.54545455,2011/2/12 7:41,816.2727273,8775.743546,0,0.274046912
527.0 ,2646.0 ,2646.0 ,SE芸,9,5.00E-04,22,0.000568,1,36,0.047772181,3,2.410743802,0,40966,499,66,2012/4/18 23:46,781,42449.00445,0,0.297402899
528.0 ,2653.0 ,2653.0 ,ナタ.デ.ココ,10,5.50E-04,4,0.000539,1,45,0.031681652,3,2.688429752,0,25940.57754,44.74153314,242.2213377,2011/6/2 3:24,739.6032183,29618.56281,0,0.150146751
529.0 ,2655.0 ,2655.0 ,ボーダーブレイク外部出力,9,5.00E-04,22,0.000513,0.833333333,30,0.060384681,3,2.336363636,7.668457547,1389,94,4.25,2011/4/27 20:23,727.25,1540.808833,1,0
530.0 ,2658.0 ,2658.0 ,なんということでしょう,10,5.50E-04,22,0.000575,0.888888889,40,0.063127988,3,2.356198347,26.56275734,50287.33333,1196.666667,128,2012/3/24 9:31,1061.666667,53376.2543,0,0.903147012
531.0 ,2659.0 ,2659.0 ,文字を読む動画,11,5.99E-04,21,0.000552,0.709090909,39,0.05300999,3,2.523966942,46.94571752,653.6666667,57.66666667,3,2011/6/5 14:47,463.3333333,751.6780215,1,0
532.0 ,2661.0 ,2661.0 ,Rollercoaster,10,5.50E-04,4,0.000598,1,45,0.013657525,4,2.880991736,0,366,19,5,2011/7/21 0:56,280,459.074359,1,0
533.0 ,2665.0 ,2665.0 ,縛りプレイ,45,0.002298047,22,0.002277502,0.249494949,247,0.118726849,3,2.317355372,469.4088401,8597.368421,342.9473684,61,2011/6/25 0:16,913.8421053,9842.2496,0,0.516591328
534.0 ,2672.0 ,2672.0 ,ジェンガ,9,5.00E-04,4,0.000589,1,36,0.034047805,3,2.384297521,0,127213,4839,397,2010/10/2 18:24,1028,137830.208,1,0
535.0 ,2674.0 ,2674.0 ,料理,31,0.001598641,4,0.001488408,0.395698925,184,0.073764888,3,2.526446281,924.0499184,1962.242424,107.969697,19.12121212,2010/12/27 19:53,388.6363636,2351.450793,0,0.523335732
536.0 ,2675.0 ,2675.0 ,ワールドイズマイン,11,5.99E-04,21,0.000562,0.945454545,52,0.043853424,3,2.592561983,12.22940714,14091,1556.333333,211.6666667,2009/12/15 4:32,263.6666667,18669.60154,0,0.889037671
537.0 ,2678.0 ,2678.0 ,ユーザーニコ割,12,6.49E-04,21,0.000585,0.742424242,49,0.065298141,3,2.474380165,9.625695359,930.6,13.4,3,2009/10/12 20:19,143.8,988.8103907,1,0
538.0 ,2681.0 ,2681.0 ,描いてみた,19,9.99E-04,21,0.00089,0.555555556,95,0.101185739,3,2.123140496,146.8845719,4777.833333,163.0833333,251.5,2011/2/13 15:00,502.5,8708.294548,0,0.544645696
539.0 ,2683.0 ,2683.0 ,チーン☆,14,7.49E-04,9,0.000741,0.626373626,57,0.038614264,3,2.655371901,42.04083093,24057.75,744.75,145.25,2010/6/4 11:05,348.5,26959.01743,0,0.08892969
540.0 ,2686.0 ,2686.0 ,初音ミク,32,0.001648599,8,0.001528424,0.338709677,168,0.07845504,3,2.492561983,843.0765263,28034.21053,2108.105263,278.0526316,2011/1/16 22:04,282.3684211,34167.01539,0,0.682325176
541.0 ,2702.0 ,2702.0 ,レア,10,5.50E-04,21,0.000528,1,45,0.032428357,3,2.695041322,0,54602,406,132,2011/2/14 2:10,121,56985.01059,0,0.643441542
542.0 ,2704.0 ,2704.0 ,宇宙の人,75,0.003796773,21,0.003436613,0.176216216,489,0.121340498,3,2.465289256,2472.326605,67873.58333,803,360.7222222,2011/4/3 15:37,234,74078.07665,0,0.511249832
