"","Id","Label","name","次数","Weighted.Degree","Authority","Hub","Modularity.Class","PageRank","Component.ID","Clustering.Coefficient","Number.of.triangles","Eigenvector.Centrality","Eccentricity","Closeness.Centrality","Betweenness.Centrality","ave_view","ave_comment","ave_mylist","ave_starttime","ave_length","Points","probability","training"
"907",4763,4763,"最低速の別れの歌",9,9,"5.00E-04","5.00E-04",21,0.000525,0,1,36,0.024739691,3,2.718181818,0,12202,701,83,"2008/8/12 22:40",180,14110.15917,0.74705648091533,0
"908",4766,4766,"ししゃも",9,9,"5.00E-04","5.00E-04",17,0.000588,0,1,36,0.035456741,3,2.336363636,0,2029,242,33,"2008/9/28 15:34",156,2740.581597,0.0336471570709299,0
"909",4776,4776,"ゆっダン",10,10,"5.50E-04","5.50E-04",21,0.00052,0,1,45,0.027736115,3,2.768595041,0,5503,105,17,"2008/11/30 19:47",36,5861.04,0.869110458243293,0
"910",4841,4841,"妖怪いちたりない",9,9,"5.00E-04","5.00E-04",8,0.00054,0,1,36,0.040692957,3,2.41322314,0,8785.333333,229.6666667,37.66666667,"2012/6/27 21:16",725.3333333,9574.173343,0.0245296618779012,0
"911",4887,4887,"静岡県",10,10,"5.50E-04","5.50E-04",4,0.000542,0,1,45,0.034037563,3,2.653719008,0,2065,59.75,20,"2012/8/14 20:08",457.5,2423.085441,0.0226541566424487,0
"912",4930,4930,"迷兵器で行こうシリーズ",9,9,"5.00E-04","5.00E-04",4,0.00056,0,1,36,0.014569,3,2.808264463,0,15647,251.3333333,121.6666667,"2013/1/3 23:12",220,17719.39023,0.0129191658240249,0
"913",4936,4936,"迷列車派生シリーズ",10,12,"5.50E-04","5.50E-04",4,6e-04,0,0.844444444,38,0.018278406,3,2.802479339,6.143831072,17529.63636,389.5454545,167.8181818,"2012/1/27 2:14",354,20428.06478,0.0182357974092479,0
"914",5007,5007,"期待の狂人",13,20,"6.99E-04","6.99E-04",22,0.000712,0,0.717948718,56,0.0681113,3,2.368595041,34.45479246,18763.85714,267,321,"2013/4/9 10:52",647.8571429,23842.17331,0.261252508495781,0
"915",5039,5039,"腹筋崩壊",13,13,"6.99E-04","6.99E-04",22,0.000713,0,0.58974359,46,0.064422577,3,2.300826446,207.1547743,39631,1429.727273,239.2727273,"2011/1/1 17:52",883,44600.32375,0.961354683508724,0
"916",5063,5063,"棒歌ロイド殿堂入り",9,9,"5.00E-04","5.00E-04",21,0.000514,0,1,36,0.027601908,3,2.662809917,0,390470.5,14231.5,6059,"2008/12/17 11:28",187.5,495093.9259,0.660822737574652,1
"917",5080,5080,"本末転倒",9,9,"5.00E-04","5.00E-04",22,0.000557,0,1,36,0.048266719,3,2.410743802,0,37180,889,93,"2010/4/3 23:04",695,39443.29037,0.665942504927294,0
"918",5083,5083,"バトレボゆっくり実況part1リンク",9,18,"5.00E-04","5.00E-04",22,0.000519,0,1,36,0.06406564,3,2.279338843,0,435,17,1,"2010/8/4 19:15",408,466.3620309,0.144729694462572,1
"919",5086,5086,"初期配置に首都建設",9,9,"5.00E-04","5.00E-04",22,0.000559,0,1,36,0.055744941,3,2.29338843,0,3331,334,2,"2011/4/11 19:53",351,3664.578402,0.0674119563050476,0
"920",5087,5087,"バグに愛されし者",9,9,"5.00E-04","5.00E-04",22,0.000568,0,1,36,0.047772181,3,2.410743802,0,40966,499,66,"2012/4/18 23:46",781,42449.00445,0.327374122201764,0
"921",5090,5090,"ファイト一発.充電ちゃん..",9,9,"5.00E-04","5.00E-04",22,0.00057,0,1,36,0.047561731,3,2.410743802,0,8008.040253,1998.281779,327.0040474,"2011/6/30 1:23",866.9717881,14524.95053,0.646983602921679,0
"922",5094,5094,"燻製",10,16,"5.50E-04","5.50E-04",4,0.000536,0,1,45,0.032804899,3,2.652892562,0,941.5,33.5,5,"2010/6/23 15:45",260,1048.854847,0.100422555187269,1
"923",5095,5095,"秘封倶楽部",12,14,"6.49E-04","6.49E-04",22,0.000625,0,0.560606061,37,0.064880087,3,2.229752066,43.3260795,12578.75,187.75,301.5,"2012/9/6 10:10",614.75,17286.30257,0.281454560588397,0
"924",5096,5096,"浜松",10,10,"5.50E-04","5.50E-04",4,0.000542,0,1,45,0.034037563,3,2.653719008,0,805,41,8,"2012/5/11 20:43",424,964.0316159,0.0215439343838032,1
"925",5098,5098,"フジッリ",10,10,"5.50E-04","5.50E-04",4,0.000598,0,1,45,0.013657525,4,2.880991736,0,366,19,5,"2011/7/21 0:56",280,459.074359,0.100549221678725,1
"926",5101,5101,"妖精大冒険",9,9,"5.00E-04","5.00E-04",14,0.000512,0,1,36,0.048723354,3,2.233884298,0,1626,53,9,"2012/3/3 17:57",532,1812.3359,0.00964794394086509,1
"927",5103,5103,"条件付き確率",9,9,"5.00E-04","5.00E-04",21,0.000506,0,1,36,0.027148524,4,2.751239669,0,2148,81,58,"2012/3/5 6:17",307,3096.131176,0.311387791303928,0
"928",5106,5106,"会社からは逃れられないようだ",9,9,"5.00E-04","5.00E-04",4,0.000589,0,1,36,0.034047805,3,2.384297521,0,127213,4839,397,"2010/10/2 18:24",1028,137830.208,0.434485419816045,1
"929",5107,5107,"出ぼっち",10,10,"5.50E-04","5.50E-04",4,0.000611,0,1,45,0.035597417,3,2.383471074,0,253408,15001,465,"2010/10/9 13:46",867,274547.0652,0.354552032128506,1
"930",5108,5108,"ルイズぅぅうううわぁあああああん",9,9,"5.00E-04","5.00E-04",21,0.000538,0,1,36,0.019776277,3,2.766115702,0,5915,94,13,"2010/3/21 14:01",416,6202.532713,0.864584108452883,0
"931",5109,5109,"月読ショウタ",12,12,"6.49E-04","6.49E-04",18,0.000717,0,0.651515152,43,0.056111967,3,2.21322314,327.3717311,6533,188,89.5,"2011/2/11 13:39",462,8058.310366,0.438636809036128,0
"932",5113,5113,"始めなくても動く",10,20,"5.50E-04","5.50E-04",9,0.000527,0,1,45,0.033198437,3,2.69338843,0,4981,106,24,"2010/5/23 5:31",22,5444.801604,0.116939104580846,0
"933",5117,5117,"呪の祟り",9,18,"5.00E-04","5.00E-04",9,0.000501,0,1,36,0.034780827,3,2.659504132,0,20607,814,46,"2010/8/8 18:09",523,22080.13421,0.305724982733277,0
"934",5126,5126,"衛星",30,104,"0.001548684","0.001548684",21,0.001417977,0,0.43908046,191,0.061951395,3,2.566942149,459.4932405,60889.61538,711.4615385,253.3846154,"2011/2/13 19:24",198.6923077,65393.66279,0.836695109694109,0
"935",5127,5127,"小惑星",12,21,"6.49E-04","6.49E-04",21,0.000613,0,0.787878788,52,0.041822017,3,2.652892562,25.34530122,35958.33333,311.3333333,113,"2011/4/30 20:49",184,37962.00253,0.430616546509863,0
"936",5130,5130,"篇那唆凪",9,9,"5.00E-04","5.00E-04",22,0.000564,0,1,36,0.052885755,3,2.410743802,0,477780,5139,12278,"2010/3/15 21:21",523,667035.6691,0.5,1
"937",5132,5132,"戦わなければ生き残れない.",9,9,"5.00E-04","5.00E-04",3,0.000618,0,1,36,0.046124542,3,2.410743802,0,15039.78026,1027.309599,571.9863037,"2011/6/24 18:33",782.121533,24583.45751,0.0831623412890814,0
"938",5133,5133,"仕方ないね",9,9,"5.00E-04","5.00E-04",22,0.000548,0,1,36,0.054438556,3,2.410743802,0,57380,1967,871,"2011/5/6 16:10",1208,72347.74863,0.958735456064184,0
"939",5137,5137,"東方野球",9,9,"5.00E-04","5.00E-04",22,0.000541,0,1,36,0.06311149,3,2.266115702,0,4871,250,62,"2011/7/21 5:11",1249,6038.941347,0.918429654772076,0
"940",5138,5138,"同人ＳＴＧ",9,9,"5.00E-04","5.00E-04",15,0.000589,0,1,36,0.035276301,3,2.42892562,0,1563,47,21,"2011/7/22 7:02",766,1923.645616,0.100528661924479,1
"941",5140,5140,"ゆっくりグラディウス",9,9,"5.00E-04","5.00E-04",22,0.000558,0,1,36,0.053393373,3,2.410743802,0,14085,525,127,"2010/11/22 17:29",1091,16496.29708,0.956303412715403,0
"942",5154,5154,"優雅な戦闘",9,9,"5.00E-04","5.00E-04",22,0.000553,0,1,36,0.057517208,3,2.403305785,0,57707,2180,221,"2012/5/13 18:57",1008,63122.93565,0.757228141119116,0
"943",5159,5159,"卓ゲm@ster",19,27,"9.99E-04","9.99E-04",22,0.000976,0,0.590643275,101,0.076971853,3,2.354545455,59.52855547,1129.428571,52,24.85714286,"2013/5/9 12:20",624.7142857,1552.044122,0.106284381896235,1
"944",5161,5161,"最後まで見たらSANチェック",9,9,"5.00E-04","5.00E-04",22,0.000537,0,1,36,0.041664404,3,2.423140496,0,61569,146,718,"2012/2/23 22:46",130,72484.65858,0.0139399652473358,0
"945",5162,5162,"ワンキル卓",9,9,"5.00E-04","5.00E-04",22,0.000516,0,1,36,0.058721929,3,2.403305785,0,16096,234,68,"2012/2/25 7:22",467,17346.66081,0.119722919550829,0
"946",5164,5164,"ゆっくり歌うクトゥルフの叫び",9,9,"5.00E-04","5.00E-04",8,0.00054,0,1,36,0.040692957,3,2.41322314,0,1915,65,12,"2012/10/13 9:19",458,2157.879016,0.00695136768562302,0
"947",5165,5165,"旧支配者のキャロル",9,9,"5.00E-04","5.00E-04",22,0.000544,0,1,36,0.041528064,3,2.414876033,0,24450,277,45,"2012/10/13 12:06",169,25398.90259,0.0175595472835188,0
"948",5174,5174,"紅華猫",9,9,"5.00E-04","5.00E-04",12,0.000562,0,1,36,0.04014157,3,2.423140496,0,15830,539,80,"2012/10/19 0:40",1177,17551.33808,0.49088961578016,0
"949",5175,5175,"新たな世界が開けたおじいさん",9,9,"5.00E-04","5.00E-04",22,0.000559,0,1,36,0.040399805,3,2.423966942,0,20142,766,86,"2012/10/19 4:49",831,22170.05125,0.402034352714994,0
"950",5176,5176,"ランサーが死んだ..",10,10,"5.50E-04","5.50E-04",19,0.000619,0,1,45,0.037563383,3,2.423140496,0,29961.17566,804.3681747,251.0468552,"2011/5/28 7:17",754.931888,34510.3866,0.455667359812365,0
"951",5178,5178,"口先の高速魔術師",10,10,"5.50E-04","5.50E-04",6,0.000588,0,1,45,0.0427068,3,2.407438017,0,10946,460,35,"2012/10/20 0:13",736,11912.50511,0.0439119138896673,0
"952",5180,5180,"ゆっくり若本",9,9,"5.00E-04","5.00E-04",22,0.000553,0,1,36,0.057517208,3,2.403305785,0,43121,1239,201,"2012/10/20 14:49",770,47340.55012,0.47037061751689,0
"953",5181,5181,"三騎士物語",9,9,"5.00E-04","5.00E-04",22,0.000558,0,1,36,0.054628677,3,2.403305785,0,13887,864,61,"2012/10/21 4:09",1584,15615.60194,0.985867411362174,0
"954",5186,5186,"擬態の新人",10,10,"5.50E-04","5.50E-04",14,0.000545,0,1,45,0.033701408,3,2.636363636,0,11160,351,109,"2010/10/3 21:17",481,13135.3975,0.711294560390788,0
"955",5188,5188,"止めても動く",31,65,"0.001598641","0.001598641",9,0.001398824,0,0.425806452,198,0.100831461,3,2.412396694,527.499377,50952.5,1314.416667,1033,"2010/3/23 10:43",135.1666667,67729.50215,0.853589635594676,0
"956",5189,5189,"宇宙生物学",13,19,"6.99E-04","6.99E-04",21,0.000705,0,0.846153846,66,0.031514011,3,2.690082645,1.714285714,31603,574,154,"2010/12/4 0:00",342.5,34476.80929,0.930760511361741,0
"957",5191,5191,"最寄り駅.衛星.",10,10,"5.50E-04","5.50E-04",21,0.000538,0,1,45,0.024241483,3,2.797520661,0,24776.60791,1347.414343,271.3640136,"2011/6/4 3:26",522.6357184,30125.70053,0.910881759869177,0
"958",5201,5201,"英国面",9,9,"5.00E-04","5.00E-04",4,0.00056,0,1,36,0.014569,3,2.808264463,0,6788,136.5,55,"2012/5/1 7:12",329.5,7746.830432,0.020561280444352,0
"959",5206,5206,"新たなる(苔桃の)レイヴン",9,9,"5.00E-04","5.00E-04",22,0.00058,0,1,36,0.049960355,3,2.410743802,0,18705,521,41,"2010/3/16 15:21",601,19826.91161,0.56137420609736,0
"960",5213,5213,"処刑用BGM",9,9,"5.00E-04","5.00E-04",22,0.00056,0,1,36,0.050540604,3,2.410743802,0,36267,1594,76,"2011/10/2 18:19",1586,38934.02486,0.991264752009653,0
"961",5216,5216,"ご褒美回",9,9,"5.00E-04","5.00E-04",22,0.000557,0,1,36,0.050619561,3,2.410743802,0,29924,581,59,"2010/9/15 19:13",556,31378.9556,0.470268594093922,0
"962",5218,5218,"主人公は厨二病患者",9,9,"5.00E-04","5.00E-04",9,0.000516,0,1,36,0.025363762,3,2.725619835,0,30457,610,444,"2010/5/26 2:22",290,37715.19143,0.194655166140254,0
"963",5219,5219,"超展開",7,7,"4.00E-04","4.00E-04",9,0.000406,0,0.619047619,13,0.036279475,3,2.545454545,43.62785711,20605.5,885.5,155.5,"2010/9/18 13:29",390.5,23787.27658,0.0299918993682926,0
"964",5223,5223,"松崎し.",9,9,"5.00E-04","5.00E-04",9,0.000517,0,1,36,0.012561941,4,2.947933884,0,6800.078812,1110.830188,484.1162279,"2011/7/1 20:57",647.7453532,15025.66731,0.359408441435541,0
"965",5229,5229,"母は強し.迫真.",9,9,"5.00E-04","5.00E-04",9,0.000514,0,1,36,0.018719738,4,2.847933884,0,11850.16013,1234.758451,388.7846951,"2011/7/15 12:40",686.8123053,18803.53315,0.296876064957951,0
"966",5236,5236,"秋のゆっくりアッー祭",9,9,"5.00E-04","5.00E-04",9,0.000528,0,1,36,0.019848721,3,2.790909091,0,5962,175,34,"2011/9/25 17:41",176,6642.037271,0.0365424273142708,0
"967",5241,5241,"ヨーセン",10,10,"5.50E-04","5.50E-04",14,0.000535,0,1,45,0.039920042,3,2.590082645,0,9795,145,50,"2009/12/5 11:55",92,10687.8954,0.297015053722561,0
"968",5246,5246,"昭和大学",10,10,"5.50E-04","5.50E-04",21,0.00061,0,1,45,0.015930132,3,2.81322314,0,10743,442,81,"2011/7/1 3:23",260,12382.65897,0.692942455323914,0
"969",5249,5249,"三國志リターンズ",9,9,"5.00E-04","5.00E-04",16,0.000585,0,1,36,0.03461143,3,2.395041322,0,316,4,2,"2012/6/7 16:50",374,349.9503106,0.00511915044680747,1
"970",5252,5252,"できる椛",9,9,"5.00E-04","5.00E-04",14,0.000529,0,1,36,0.054090825,3,2.36446281,0,1374,59,8,"2013/3/23 20:15",478,1550.584316,0.0153551932928225,1
"971",5256,5256,"ゆっくり映画館",9,9,"5.00E-04","5.00E-04",22,0.000558,0,1,36,0.05349245,3,2.410743802,0,11580,631,15,"2010/11/23 20:21",695,12403.43326,0.748203836251969,0
"972",5257,5257,"謎の技術",15,17,"7.99E-04","7.99E-04",9,0.00073,0,0.666666667,70,0.08983108,3,2.125619835,519.4635778,85585.375,2685.625,1559.125,"2010/9/11 20:24",266.375,111577.5837,0.694740359014451,1
"973",5263,5263,"レインボーシックスベガス2",9,9,"5.00E-04","5.00E-04",14,0.000549,0,1,36,0.055428411,3,2.395041322,0,17245,552,48,"2010/9/29 21:25",541,18499.92496,0.214156823076798,0
