Source,Target,Type,Id,Label,Weight
3892,1945,Undirected,13920,0,1
3892,2222,Undirected,13921,0,1
3892,2237,Undirected,13922,0,1
3892,2930,Undirected,13923,0,1
3892,3260,Undirected,13924,0,2
3892,3576,Undirected,13925,0,1
3894,522,Undirected,13927,0,1
3894,564,Undirected,13928,0,1
3894,1205,Undirected,13929,0,1
3894,1437,Undirected,13930,0,1
3894,1491,Undirected,13931,0,1
3894,2287,Undirected,13932,0,1
3894,2949,Undirected,13933,0,1
3913,1,Undirected,13935,0,1
3913,3,Undirected,13936,0,1
3913,661,Undirected,13937,0,1
3913,1070,Undirected,13938,0,1
3913,1723,Undirected,13939,0,1
3913,3446,Undirected,13940,0,1
3916,1,Undirected,13956,0,2
3916,12,Undirected,13957,0,2
3916,174,Undirected,13958,0,2
3916,249,Undirected,13959,0,2
3916,661,Undirected,13960,0,2
3916,1073,Undirected,13961,0,2
3916,1154,Undirected,13962,0,2
3916,2636,Undirected,13963,0,2
3916,2665,Undirected,13964,0,2
3918,1,Undirected,13972,0,2
3918,339,Undirected,13973,0,1
3918,445,Undirected,13974,0,1
3918,661,Undirected,13975,0,2
3918,1075,Undirected,13976,0,1
3918,1882,Undirected,13977,0,1
3918,2145,Undirected,13978,0,1
3918,2637,Undirected,13979,0,1
3918,2880,Undirected,13980,0,1
3918,3534,Undirected,13981,0,1
3924,1,Undirected,14014,0,1
3924,14,Undirected,14015,0,1
3924,26,Undirected,14016,0,1
3924,45,Undirected,14017,0,1
3924,661,Undirected,14018,0,1
3924,3307,Undirected,14019,0,1
3926,1,Undirected,14027,0,1
3926,9,Undirected,14028,0,1
3926,30,Undirected,14029,0,1
3926,661,Undirected,14030,0,1
3926,944,Undirected,14031,0,1
3926,1070,Undirected,14032,0,1
3926,1789,Undirected,14033,0,1
3926,2646,Undirected,14034,0,1
3930,1,Undirected,14056,0,1
3930,9,Undirected,14057,0,1
3930,661,Undirected,14058,0,1
3930,1084,Undirected,14059,0,1
3930,1085,Undirected,14060,0,1
3930,1895,Undirected,14061,0,1
3930,3318,Undirected,14062,0,1
3930,3319,Undirected,14063,0,1
3934,1,Undirected,14092,0,1
3934,44,Undirected,14093,0,1
3934,45,Undirected,14094,0,1
3934,58,Undirected,14095,0,1
3934,79,Undirected,14096,0,4
3934,96,Undirected,14097,0,1
3934,218,Undirected,14098,0,1
3934,223,Undirected,14099,0,1
3934,273,Undirected,14100,0,2
3934,278,Undirected,14101,0,1
3934,279,Undirected,14102,0,1
3934,357,Undirected,14103,0,1
3934,361,Undirected,14104,0,1
3934,367,Undirected,14105,0,1
3934,580,Undirected,14106,0,1
3934,700,Undirected,14107,0,2
3934,715,Undirected,14108,0,4
3934,1092,Undirected,14109,0,1
3934,1264,Undirected,14110,0,1
3934,1309,Undirected,14111,0,1
3934,1312,Undirected,14112,0,1
3934,1313,Undirected,14113,0,1
3934,1323,Undirected,14114,0,3
3934,1513,Undirected,14115,0,1
3934,1715,Undirected,14116,0,1
3934,1901,Undirected,14117,0,1
3934,1925,Undirected,14118,0,1
3934,2024,Undirected,14119,0,1
3934,2033,Undirected,14120,0,1
3934,2034,Undirected,14121,0,2
3934,2114,Undirected,14122,0,2
3934,2662,Undirected,14123,0,1
3934,2704,Undirected,14124,0,2
3934,2769,Undirected,14125,0,1
3934,2785,Undirected,14126,0,1
3934,2824,Undirected,14127,0,1
3934,2830,Undirected,14128,0,1
3934,2946,Undirected,14129,0,1
3934,3060,Undirected,14130,0,2
3934,3322,Undirected,14131,0,1
3934,3324,Undirected,14132,0,1
3934,3333,Undirected,14133,0,1
3934,3366,Undirected,14134,0,2
3934,3429,Undirected,14135,0,1
3934,3444,Undirected,14136,0,1
3934,3477,Undirected,14137,0,1
3937,60,Undirected,14155,0,1
3937,79,Undirected,14156,0,2
3937,273,Undirected,14157,0,2
3937,715,Undirected,14158,0,2
3937,1896,Undirected,14159,0,2
3937,1897,Undirected,14160,0,1
3937,1928,Undirected,14161,0,1
3937,2674,Undirected,14162,0,2
3938,62,Undirected,14164,0,1
3938,76,Undirected,14165,0,1
3938,715,Undirected,14166,0,2
3938,1094,Undirected,14167,0,1
3938,1098,Undirected,14168,0,1
3938,1106,Undirected,14169,0,1
3938,1896,Undirected,14170,0,2
3938,1904,Undirected,14171,0,1
3938,1912,Undirected,14172,0,1
3938,1913,Undirected,14173,0,1
3938,2654,Undirected,14174,0,1
3938,2661,Undirected,14175,0,1
3938,2674,Undirected,14176,0,2
3938,3332,Undirected,14177,0,1
3946,1,Undirected,14234,0,1
3946,31,Undirected,14235,0,1
3946,684,Undirected,14236,0,1
3946,715,Undirected,14237,0,1
3946,1111,Undirected,14238,0,1
3946,1423,Undirected,14239,0,1
3946,2739,Undirected,14240,0,1
3946,3568,Undirected,14241,0,1
3950,1,Undirected,14264,0,1
3950,105,Undirected,14265,0,1
3950,173,Undirected,14266,0,1
3950,715,Undirected,14267,0,1
3950,2672,Undirected,14268,0,1
3950,3341,Undirected,14269,0,1
3951,1,Undirected,14271,0,1
3951,107,Undirected,14272,0,1
3951,715,Undirected,14273,0,1
3951,1128,Undirected,14274,0,1
3951,1929,Undirected,14275,0,1
3951,2378,Undirected,14276,0,1
3953,79,Undirected,14284,0,1
3953,113,Undirected,14285,0,1
3953,129,Undirected,14286,0,1
3953,289,Undirected,14287,0,1
3953,582,Undirected,14288,0,1
3953,999,Undirected,14289,0,1
3959,58,Undirected,14326,0,2
3959,79,Undirected,14327,0,2
3959,534,Undirected,14328,0,2
3959,1135,Undirected,14329,0,2
3959,1941,Undirected,14330,0,2
3959,2287,Undirected,14331,0,2
3959,2369,Undirected,14332,0,2
3960,1,Undirected,14334,0,1
3960,6,Undirected,14335,0,1
3960,19,Undirected,14336,0,1
3960,45,Undirected,14337,0,3
3960,58,Undirected,14338,0,1
3960,79,Undirected,14339,0,1
3960,123,Undirected,14340,0,1
3960,534,Undirected,14341,0,2
3960,555,Undirected,14342,0,2
3960,1137,Undirected,14343,0,1
3960,1205,Undirected,14344,0,2
3960,1437,Undirected,14345,0,1
3960,1476,Undirected,14346,0,1
3960,1482,Undirected,14347,0,1
3960,2122,Undirected,14348,0,1
3960,2203,Undirected,14349,0,1
3960,2245,Undirected,14350,0,1
3960,2675,Undirected,14351,0,1
3960,3260,Undirected,14352,0,2
3969,45,Undirected,14409,0,3
3969,79,Undirected,14410,0,2
3969,270,Undirected,14411,0,1
3969,273,Undirected,14412,0,3
3969,748,Undirected,14413,0,2
3969,1240,Undirected,14414,0,1
3969,2031,Undirected,14415,0,1
3969,2369,Undirected,14416,0,2
3969,2704,Undirected,14417,0,3
3969,3360,Undirected,14418,0,2
3969,3745,Undirected,14419,0,3
3976,79,Undirected,14469,0,2
3976,145,Undirected,14470,0,2
3976,273,Undirected,14471,0,2
3976,2034,Undirected,14472,0,2
3976,2702,Undirected,14473,0,2
3976,2704,Undirected,14474,0,2
3976,2784,Undirected,14475,0,2
3976,3366,Undirected,14476,0,2
3978,6,Undirected,14488,0,1
3978,19,Undirected,14489,0,1
3978,45,Undirected,14490,0,14
3978,50,Undirected,14491,0,1
3978,79,Undirected,14492,0,22
3978,89,Undirected,14493,0,1
3978,119,Undirected,14494,0,1
3978,145,Undirected,14495,0,2
3978,146,Undirected,14496,0,2
3978,147,Undirected,14497,0,2
3978,148,Undirected,14498,0,2
3978,149,Undirected,14499,0,2
3978,270,Undirected,14500,0,1
3978,271,Undirected,14501,0,1
3978,273,Undirected,14502,0,45
3978,274,Undirected,14503,0,2
3978,277,Undirected,14504,0,1
3978,278,Undirected,14505,0,1
3978,279,Undirected,14506,0,1
3978,280,Undirected,14507,0,1
3978,281,Undirected,14508,0,1
3978,282,Undirected,14509,0,1
3978,283,Undirected,14510,0,1
3978,285,Undirected,14511,0,1
3978,286,Undirected,14512,0,1
3978,287,Undirected,14513,0,1
3978,288,Undirected,14514,0,1
3978,289,Undirected,14515,0,1
3978,290,Undirected,14516,0,1
3978,291,Undirected,14517,0,1
3978,292,Undirected,14518,0,1
3978,294,Undirected,14519,0,1
3978,296,Undirected,14520,0,1
3978,302,Undirected,14521,0,1
3978,304,Undirected,14522,0,1
3978,316,Undirected,14523,0,1
3978,389,Undirected,14524,0,1
3978,582,Undirected,14525,0,1
3978,715,Undirected,14526,0,1
3978,748,Undirected,14527,0,3
3978,1044,Undirected,14528,0,1
3978,1117,Undirected,14529,0,1
3978,1132,Undirected,14530,0,1
3978,1146,Undirected,14531,0,1
3978,1152,Undirected,14532,0,2
3978,1153,Undirected,14533,0,2
3978,1240,Undirected,14534,0,1
3978,1242,Undirected,14535,0,5
3978,1243,Undirected,14536,0,1
3978,1244,Undirected,14537,0,1
3978,1246,Undirected,14538,0,1
3978,1247,Undirected,14539,0,1
3978,1248,Undirected,14540,0,1
3978,1249,Undirected,14541,0,1
3978,1250,Undirected,14542,0,1
3978,1252,Undirected,14543,0,1
3978,1253,Undirected,14544,0,1
3978,1254,Undirected,14545,0,1
3978,1255,Undirected,14546,0,1
3978,1256,Undirected,14547,0,1
3978,1257,Undirected,14548,0,1
3978,1264,Undirected,14549,0,4
3978,1268,Undirected,14550,0,1
3978,1277,Undirected,14551,0,1
3978,1312,Undirected,14552,0,2
3978,1337,Undirected,14553,0,1
3978,1343,Undirected,14554,0,1
3978,1423,Undirected,14555,0,1
3978,1437,Undirected,14556,0,1
3978,1498,Undirected,14557,0,1
3978,1644,Undirected,14558,0,2
3978,1922,Undirected,14559,0,1
3978,1937,Undirected,14560,0,1
3978,1961,Undirected,14561,0,1
3978,1967,Undirected,14562,0,3
3978,2031,Undirected,14563,0,1
3978,2032,Undirected,14564,0,1
3978,2033,Undirected,14565,0,1
3978,2034,Undirected,14566,0,18
3978,2035,Undirected,14567,0,1
3978,2036,Undirected,14568,0,1
3978,2037,Undirected,14569,0,1
3978,2038,Undirected,14570,0,2
3978,2039,Undirected,14571,0,1
3978,2040,Undirected,14572,0,1
3978,2041,Undirected,14573,0,1
3978,2044,Undirected,14574,0,1
3978,2046,Undirected,14575,0,1
3978,2050,Undirected,14576,0,1
3978,2051,Undirected,14577,0,2
3978,2057,Undirected,14578,0,1
3978,2124,Undirected,14579,0,1
3978,2132,Undirected,14580,0,1
3978,2369,Undirected,14581,0,2
3978,2602,Undirected,14582,0,1
3978,2628,Undirected,14583,0,1
3978,2702,Undirected,14584,0,2
3978,2703,Undirected,14585,0,2
3978,2704,Undirected,14586,0,34
3978,2778,Undirected,14587,0,1
3978,2779,Undirected,14588,0,1
3978,2780,Undirected,14589,0,2
3978,2782,Undirected,14590,0,1
3978,2783,Undirected,14591,0,1
3978,2784,Undirected,14592,0,6
3978,2785,Undirected,14593,0,1
3978,2786,Undirected,14594,0,1
3978,2787,Undirected,14595,0,1
3978,2795,Undirected,14596,0,2
3978,2855,Undirected,14597,0,1
3978,3347,Undirected,14598,0,1
3978,3360,Undirected,14599,0,2
3978,3365,Undirected,14600,0,6
3978,3366,Undirected,14601,0,24
3978,3367,Undirected,14602,0,2
3978,3371,Undirected,14603,0,4
3978,3441,Undirected,14604,0,1
3978,3443,Undirected,14605,0,2
3978,3444,Undirected,14606,0,3
3978,3445,Undirected,14607,0,1
3978,3447,Undirected,14608,0,1
3978,3448,Undirected,14609,0,1
3978,3449,Undirected,14610,0,1
3978,3454,Undirected,14611,0,1
3978,3455,Undirected,14612,0,2
3978,3614,Undirected,14613,0,1
3978,3745,Undirected,14614,0,6
3978,3934,Undirected,14615,0,2
3978,3969,Undirected,14616,0,3
3978,3976,Undirected,14617,0,2
3978,3977,Undirected,14618,0,3
3980,1,Undirected,15790,0,1
3980,153,Undirected,15791,0,1
3980,174,Undirected,15792,0,1
3980,661,Undirected,15793,0,1
3980,1157,Undirected,15794,0,1
3980,1513,Undirected,15795,0,1
3980,1968,Undirected,15796,0,1
3980,2665,Undirected,15797,0,1
3980,3373,Undirected,15798,0,1
3980,3979,Undirected,15799,0,1
3983,1,Undirected,15816,0,1
3983,158,Undirected,15817,0,1
3983,174,Undirected,15818,0,1
3983,661,Undirected,15819,0,1
3983,1969,Undirected,15820,0,1
3983,3372,Undirected,15821,0,1
3983,3382,Undirected,15822,0,1
3983,3979,Undirected,15823,0,1
3987,1,Undirected,15845,0,1
3987,167,Undirected,15846,0,1
3987,174,Undirected,15847,0,1
3987,484,Undirected,15848,0,1
3987,661,Undirected,15849,0,1
3987,2713,Undirected,15850,0,1
3987,3384,Undirected,15851,0,1
3987,3979,Undirected,15852,0,1
3992,1,Undirected,15883,0,1
3992,174,Undirected,15884,0,1
3992,178,Undirected,15885,0,1
3992,184,Undirected,15886,0,1
3992,1784,Undirected,15887,0,1
3992,3390,Undirected,15888,0,1
3992,3979,Undirected,15889,0,1
3999,1,Undirected,15935,0,1
3999,174,Undirected,15936,0,1
3999,183,Undirected,15937,0,1
3999,661,Undirected,15938,0,1
3999,1182,Undirected,15939,0,1
3999,1982,Undirected,15940,0,1
3999,2725,Undirected,15941,0,1
3999,3979,Undirected,15942,0,1
4012,1,Undirected,16040,0,1
4012,174,Undirected,16041,0,1
4012,205,Undirected,16042,0,1
4012,1199,Undirected,16043,0,1
4012,2006,Undirected,16044,0,1
4012,3404,Undirected,16045,0,1
4012,3979,Undirected,16046,0,1
4015,1,Undirected,16064,0,1
4015,211,Undirected,16065,0,1
4015,218,Undirected,16066,0,1
4015,223,Undirected,16067,0,1
4015,1423,Undirected,16068,0,1
4015,2012,Undirected,16069,0,1
4015,2747,Undirected,16070,0,1
4019,1,Undirected,16093,0,1
4019,219,Undirected,16094,0,1
4019,237,Undirected,16095,0,1
4019,257,Undirected,16096,0,1
4019,1749,Undirected,16097,0,1
4019,3413,Undirected,16098,0,1
4019,3979,Undirected,16099,0,1
4020,1,Undirected,16101,0,1
4020,212,Undirected,16102,0,1
4020,218,Undirected,16103,0,1
4020,222,Undirected,16104,0,1
4020,661,Undirected,16105,0,1
4020,2014,Undirected,16106,0,1
4020,3415,Undirected,16107,0,1
4020,3979,Undirected,16108,0,1
4023,1,Undirected,16122,0,1
4023,218,Undirected,16123,0,1
4023,221,Undirected,16124,0,1
4023,225,Undirected,16125,0,1
4023,661,Undirected,16126,0,1
4023,912,Undirected,16127,0,1
4023,924,Undirected,16128,0,1
4023,3979,Undirected,16129,0,1
4024,1,Undirected,16131,0,1
4024,212,Undirected,16132,0,1
4024,218,Undirected,16133,0,1
4024,221,Undirected,16134,0,1
4024,661,Undirected,16135,0,1
4024,924,Undirected,16136,0,1
4024,2752,Undirected,16137,0,1
4024,3979,Undirected,16138,0,1
4025,1,Undirected,16140,0,1
4025,212,Undirected,16141,0,1
4025,218,Undirected,16142,0,1
4025,1211,Undirected,16143,0,1
4025,2755,Undirected,16144,0,1
4025,3829,Undirected,16145,0,1
4025,3979,Undirected,16146,0,1
4026,1,Undirected,16148,0,1
4026,212,Undirected,16149,0,1
4026,218,Undirected,16150,0,1
4026,229,Undirected,16151,0,1
4026,230,Undirected,16152,0,1
4026,661,Undirected,16153,0,1
4026,1210,Undirected,16154,0,1
4026,1212,Undirected,16155,0,1
4026,3979,Undirected,16156,0,1
4030,1,Undirected,16178,0,3
4030,218,Undirected,16179,0,3
4030,223,Undirected,16180,0,3
4030,236,Undirected,16181,0,1
4030,624,Undirected,16182,0,1
4030,1215,Undirected,16183,0,1
4030,2029,Undirected,16184,0,1
4030,2759,Undirected,16185,0,1
4030,3419,Undirected,16186,0,1
4030,3434,Undirected,16187,0,1
4030,3979,Undirected,16188,0,1
4036,1,Undirected,16223,0,1
4036,219,Undirected,16224,0,1
4036,1221,Undirected,16225,0,1
4036,1312,Undirected,16226,0,1
4036,1749,Undirected,16227,0,1
4036,1756,Undirected,16228,0,1
4036,3425,Undirected,16229,0,1
4036,3979,Undirected,16230,0,1
4037,1,Undirected,16232,0,1
4037,174,Undirected,16233,0,1
4037,199,Undirected,16234,0,1
4037,218,Undirected,16235,0,1
4037,273,Undirected,16236,0,1
4037,661,Undirected,16237,0,1
4037,1222,Undirected,16238,0,1
4037,1242,Undirected,16239,0,1
4037,1312,Undirected,16240,0,1
4037,1792,Undirected,16241,0,1
4037,1995,Undirected,16242,0,1
4037,2157,Undirected,16243,0,1
4037,3426,Undirected,16244,0,1
4037,3979,Undirected,16245,0,1
4040,1,Undirected,16260,0,1
4040,218,Undirected,16261,0,1
4040,223,Undirected,16262,0,1
4040,230,Undirected,16263,0,1
4040,661,Undirected,16264,0,1
4040,1227,Undirected,16265,0,1
4040,1233,Undirected,16266,0,1
4040,3979,Undirected,16267,0,1
4042,129,Undirected,16275,0,1
4042,266,Undirected,16276,0,1
4042,273,Undirected,16277,0,1
4042,1236,Undirected,16278,0,1
4042,2030,Undirected,16279,0,1
4042,2791,Undirected,16280,0,1
4042,3438,Undirected,16281,0,1
4042,3979,Undirected,16282,0,1
4044,269,Undirected,16291,0,1
4044,273,Undirected,16292,0,1
4044,748,Undirected,16293,0,1
4044,1238,Undirected,16294,0,1
4044,1239,Undirected,16295,0,1
4044,1423,Undirected,16296,0,1
4044,3439,Undirected,16297,0,1
4045,45,Undirected,16299,0,1
4045,270,Undirected,16300,0,1
4045,273,Undirected,16301,0,1
4045,1240,Undirected,16302,0,1
4045,2031,Undirected,16303,0,1
4045,2704,Undirected,16304,0,1
4045,3745,Undirected,16305,0,1
4045,3969,Undirected,16306,0,1
4045,3978,Undirected,16307,0,1
4045,3979,Undirected,16308,0,1
4047,45,Undirected,16318,0,1
4047,50,Undirected,16319,0,1
4047,272,Undirected,16320,0,1
4047,273,Undirected,16321,0,1
4047,1241,Undirected,16322,0,1
4047,1242,Undirected,16323,0,1
4047,2369,Undirected,16324,0,1
4047,2990,Undirected,16325,0,1
4047,3440,Undirected,16326,0,1
4047,3979,Undirected,16327,0,1
4048,50,Undirected,16329,0,2
4048,79,Undirected,16330,0,2
4048,273,Undirected,16331,0,4
4048,311,Undirected,16332,0,1
4048,314,Undirected,16333,0,1
4048,1242,Undirected,16334,0,1
4048,1273,Undirected,16335,0,1
4048,1423,Undirected,16336,0,4
4048,2032,Undirected,16337,0,1
4048,2049,Undirected,16338,0,2
4048,2779,Undirected,16339,0,1
4048,2800,Undirected,16340,0,1
4048,2804,Undirected,16341,0,3
4048,3978,Undirected,16342,0,1
4052,273,Undirected,16367,0,1
4052,287,Undirected,16368,0,1
4052,1254,Undirected,16369,0,1
4052,2038,Undirected,16370,0,1
4052,2039,Undirected,16371,0,1
4052,2704,Undirected,16372,0,1
4052,3365,Undirected,16373,0,1
4052,3366,Undirected,16374,0,1
4052,3978,Undirected,16375,0,1
4052,3979,Undirected,16376,0,1
4053,273,Undirected,16378,0,1
4053,290,Undirected,16379,0,1
4053,1256,Undirected,16380,0,1
4053,2041,Undirected,16381,0,1
4053,3366,Undirected,16382,0,1
4053,3444,Undirected,16383,0,1
4053,3448,Undirected,16384,0,1
4053,3978,Undirected,16385,0,1
4054,135,Undirected,16387,0,1
4054,273,Undirected,16388,0,1
4054,1258,Undirected,16389,0,1
4054,2042,Undirected,16390,0,1
4054,2686,Undirected,16391,0,1
4054,2788,Undirected,16392,0,1
4054,3450,Undirected,16393,0,1
4061,45,Undirected,16438,0,3
4061,79,Undirected,16439,0,6
4061,89,Undirected,16440,0,1
4061,273,Undirected,16441,0,7
4061,304,Undirected,16442,0,1
4061,582,Undirected,16443,0,1
4061,715,Undirected,16444,0,1
4061,748,Undirected,16445,0,1
4061,1044,Undirected,16446,0,1
4061,1117,Undirected,16447,0,1
4061,1242,Undirected,16448,0,2
4061,1264,Undirected,16449,0,4
4061,1437,Undirected,16450,0,1
4061,1498,Undirected,16451,0,1
4061,1922,Undirected,16452,0,1
4061,1967,Undirected,16453,0,3
4061,2051,Undirected,16454,0,2
4061,2795,Undirected,16455,0,2
4061,3371,Undirected,16456,0,4
4061,3455,Undirected,16457,0,2
4061,3978,Undirected,16458,0,7
4061,3979,Undirected,16459,0,1
4072,1,Undirected,16537,0,3
4072,332,Undirected,16538,0,3
4072,661,Undirected,16539,0,3
4072,1171,Undirected,16540,0,3
4072,1284,Undirected,16541,0,3
4072,2064,Undirected,16542,0,2
4072,2145,Undirected,16543,0,2
4072,2644,Undirected,16544,0,2
4072,2813,Undirected,16545,0,1
4072,3979,Undirected,16546,0,3
4084,1,Undirected,16638,0,4
4084,332,Undirected,16639,0,3
4084,347,Undirected,16640,0,1
4084,661,Undirected,16641,0,4
4084,1171,Undirected,16642,0,4
4084,1284,Undirected,16643,0,4
4084,2064,Undirected,16644,0,2
4084,2145,Undirected,16645,0,2
4084,2644,Undirected,16646,0,2
4084,2813,Undirected,16647,0,1
4084,3979,Undirected,16648,0,4
4084,4072,Undirected,16649,0,3
4085,1,Undirected,16651,0,1
4085,348,Undirected,16652,0,1
4085,661,Undirected,16653,0,1
4085,1283,Undirected,16654,0,1
4085,1284,Undirected,16655,0,1
4085,1302,Undirected,16656,0,1
4085,2076,Undirected,16657,0,1
4085,3979,Undirected,16658,0,1
4088,1,Undirected,16678,0,1
4088,354,Undirected,16679,0,1
4088,661,Undirected,16680,0,1
4088,1284,Undirected,16681,0,1
4088,1301,Undirected,16682,0,1
4088,1305,Undirected,16683,0,1
4088,2083,Undirected,16684,0,1
4088,3474,Undirected,16685,0,1
4088,3979,Undirected,16686,0,1
4090,1,Undirected,16694,0,1
4090,354,Undirected,16695,0,1
4090,661,Undirected,16696,0,1
4090,1284,Undirected,16697,0,1
4090,1301,Undirected,16698,0,1
4090,2083,Undirected,16699,0,1
4090,3475,Undirected,16700,0,1
4090,3979,Undirected,16701,0,1
4093,45,Undirected,16718,0,1
4093,58,Undirected,16719,0,1
4093,122,Undirected,16720,0,1
4093,1323,Undirected,16721,0,1
4093,2089,Undirected,16722,0,1
4093,2095,Undirected,16723,0,1
4093,2114,Undirected,16724,0,1
4093,2826,Undirected,16725,0,1
4093,3979,Undirected,16726,0,1
4094,367,Undirected,16728,0,1
4094,1313,Undirected,16729,0,1
4094,1323,Undirected,16730,0,1
4094,1952,Undirected,16731,0,1
4094,2096,Undirected,16732,0,1
4094,2114,Undirected,16733,0,1
4094,3109,Undirected,16734,0,1
4094,3979,Undirected,16735,0,1
4114,389,Undirected,16867,0,1
4114,1337,Undirected,16868,0,1
4114,1343,Undirected,16869,0,1
4114,2124,Undirected,16870,0,1
4114,2132,Undirected,16871,0,1
4114,2855,Undirected,16872,0,1
4114,3978,Undirected,16873,0,1
4114,3979,Undirected,16874,0,1
4125,1,Undirected,16947,0,1
4125,212,Undirected,16948,0,1
4125,218,Undirected,16949,0,1
4125,661,Undirected,16950,0,1
4125,715,Undirected,16951,0,1
4125,1337,Undirected,16952,0,1
4125,1359,Undirected,16953,0,1
4125,1746,Undirected,16954,0,1
4125,2141,Undirected,16955,0,1
4125,3979,Undirected,16956,0,1
4132,1,Undirected,16997,0,1
4132,82,Undirected,16998,0,1
4132,661,Undirected,16999,0,1
4132,1370,Undirected,17000,0,1
4132,2145,Undirected,17001,0,1
4132,2148,Undirected,17002,0,1
4132,3522,Undirected,17003,0,1
4132,3979,Undirected,17004,0,1
4136,1,Undirected,17027,0,1
4136,18,Undirected,17028,0,1
4136,31,Undirected,17029,0,1
4136,427,Undirected,17030,0,1
4136,661,Undirected,17031,0,1
4136,2145,Undirected,17032,0,1
4136,2871,Undirected,17033,0,1
4136,3979,Undirected,17034,0,1
4137,428,Undirected,17036,0,1
4137,661,Undirected,17037,0,1
4137,1375,Undirected,17038,0,1
4137,1423,Undirected,17039,0,1
4137,2145,Undirected,17040,0,1
4137,2152,Undirected,17041,0,1
4137,2602,Undirected,17042,0,1
4139,1,Undirected,17050,0,1
4139,435,Undirected,17051,0,1
4139,661,Undirected,17052,0,1
4139,1076,Undirected,17053,0,1
4139,2145,Undirected,17054,0,1
4139,2738,Undirected,17055,0,1
4139,2874,Undirected,17056,0,1
4139,3979,Undirected,17057,0,1
4144,1,Undirected,17084,0,1
4144,661,Undirected,17085,0,1
4144,1284,Undirected,17086,0,1
4144,1387,Undirected,17087,0,1
4144,2145,Undirected,17088,0,1
4144,2162,Undirected,17089,0,1
4144,2172,Undirected,17090,0,1
4144,2644,Undirected,17091,0,1
4144,2877,Undirected,17092,0,1
4147,1,Undirected,17109,0,1
4147,339,Undirected,17110,0,1
4147,445,Undirected,17111,0,1
4147,661,Undirected,17112,0,1
4147,2145,Undirected,17113,0,1
4147,2880,Undirected,17114,0,1
4147,3534,Undirected,17115,0,1
4147,3918,Undirected,17116,0,1
4147,3979,Undirected,17117,0,1
4154,1,Undirected,17166,0,1
4154,467,Undirected,17167,0,1
4154,661,Undirected,17168,0,1
4154,2145,Undirected,17169,0,1
4154,3544,Undirected,17170,0,1
4154,3979,Undirected,17171,0,1
4159,1,Undirected,17202,0,1
4159,480,Undirected,17203,0,1
4159,661,Undirected,17204,0,1
4159,937,Undirected,17205,0,1
4159,2145,Undirected,17206,0,1
4159,2665,Undirected,17207,0,1
4159,2899,Undirected,17208,0,1
4159,3552,Undirected,17209,0,1
4159,3979,Undirected,17210,0,1
4162,392,Undirected,17230,0,1
4162,485,Undirected,17231,0,1
4162,488,Undirected,17232,0,1
4162,1362,Undirected,17233,0,1
4162,1423,Undirected,17234,0,1
4162,2188,Undirected,17235,0,1
4162,3979,Undirected,17236,0,1
4163,392,Undirected,17238,0,1
4163,485,Undirected,17239,0,1
4163,488,Undirected,17240,0,1
4163,1362,Undirected,17241,0,1
4163,1423,Undirected,17242,0,1
4163,2188,Undirected,17243,0,1
4163,3558,Undirected,17244,0,1
4163,3979,Undirected,17245,0,1
4167,45,Undirected,17274,0,1
4167,89,Undirected,17275,0,1
4167,273,Undirected,17276,0,2
4167,488,Undirected,17277,0,1
4167,715,Undirected,17278,0,1
4167,1117,Undirected,17279,0,1
4167,1242,Undirected,17280,0,1
4167,1922,Undirected,17281,0,1
4167,2906,Undirected,17282,0,1
4167,2907,Undirected,17283,0,1
4167,3978,Undirected,17284,0,1
4167,3979,Undirected,17285,0,1
4167,4061,Undirected,17286,0,1
4168,267,Undirected,17288,0,1
4168,488,Undirected,17289,0,1
4168,489,Undirected,17290,0,1
4168,1423,Undirected,17291,0,1
4168,1424,Undirected,17292,0,1
4168,2190,Undirected,17293,0,1
4168,2199,Undirected,17294,0,1
4168,2911,Undirected,17295,0,1
4168,3979,Undirected,17296,0,1
4169,58,Undirected,17298,0,1
4169,488,Undirected,17299,0,1
4169,1425,Undirected,17300,0,1
4169,2201,Undirected,17301,0,1
4169,2472,Undirected,17302,0,1
4169,2912,Undirected,17303,0,1
4169,3562,Undirected,17304,0,1
4170,1,Undirected,17306,0,1
4170,45,Undirected,17307,0,1
4170,267,Undirected,17308,0,1
4170,488,Undirected,17309,0,2
4170,490,Undirected,17310,0,2
4170,505,Undirected,17311,0,2
4170,1423,Undirected,17312,0,2
4170,1426,Undirected,17313,0,2
4170,3569,Undirected,17314,0,2
4171,1,Undirected,17316,0,1
4171,45,Undirected,17317,0,1
4171,267,Undirected,17318,0,1
4171,488,Undirected,17319,0,3
4171,490,Undirected,17320,0,2
4171,491,Undirected,17321,0,1
4171,505,Undirected,17322,0,3
4171,1423,Undirected,17323,0,3
4171,1426,Undirected,17324,0,3
4171,1427,Undirected,17325,0,1
4171,3569,Undirected,17326,0,3
4171,4170,Undirected,17327,0,2
4174,1,Undirected,17347,0,1
4174,488,Undirected,17348,0,1
4174,496,Undirected,17349,0,1
4174,661,Undirected,17350,0,1
4174,1432,Undirected,17351,0,1
4174,2204,Undirected,17352,0,1
4174,2917,Undirected,17353,0,1
4174,3979,Undirected,17354,0,1
4174,4173,Undirected,17355,0,1
4175,1,Undirected,17357,0,1
4175,488,Undirected,17358,0,1
4175,496,Undirected,17359,0,1
4175,499,Undirected,17360,0,1
4175,661,Undirected,17361,0,1
