Id,Label,name,ave_view,ave_comment,ave_mylist,ave_starttime,end,ave_length,Points,training,modify_probability,Time Interval,Modularity Class
6253,6253,死にゲー,26220.0,1659.0,179.0,2011/10/3 0:00,2015/10/20 0:00,1146.0,30465.90744,0,0.846170664,"<[1.3175676E12, 1.4452668E12]>",5
2152,2152,ペチャパイ,26220.0,1659.0,179.0,2011/10/3 0:00,2015/10/20 0:00,1146.0,30465.90744,0,0.846170664,"<[1.3175676E12, 1.4452668E12]>",5
4692,4692,変?紳士,26220.0,1659.0,179.0,2011/10/3 0:00,2015/10/20 0:00,1146.0,30465.90744,0,0.846170664,"<[1.3175676E12, 1.4452668E12]>",5
1375,1375,??ｪ????ﾛﾛｫ????ﾉｫ????ﾁE????????????,26220.0,1659.0,179.0,2011/10/3 0:00,2015/10/20 0:00,1146.0,30465.90744,0,0.846170664,"<[1.3175676E12, 1.4452668E12]>",5
4012,4012,ヘビィボウガン,12862.0,372.0,178.0,2011/12/21 0:00,2015/10/20 0:00,750.0,15893.68208,0,0.222073267,"<[1.3243932E12, 1.4452668E12]>",4
3404,3404,ドスジャギィ,12862.0,372.0,178.0,2011/12/21 0:00,2015/10/20 0:00,750.0,15893.68208,0,0.222073267,"<[1.3243932E12, 1.4452668E12]>",4
4579,4579,モンハン,12862.0,372.0,178.0,2011/12/21 0:00,2015/10/20 0:00,750.0,15893.68208,0,0.222073267,"<[1.3243932E12, 1.4452668E12]>",4
2006,2006,VOICEROID実況?レイPart1リンク,12862.0,372.0,178.0,2011/12/21 0:00,2015/10/20 0:00,750.0,15893.68208,0,0.222073267,"<[1.3243932E12, 1.4452668E12]>",4
5109,5109,月読ショウタ,6533.0,188.0,89.5,2011/2/12 0:00,2015/10/20 0:00,462.0,8058.310366,0,0.401358913,"<[1.2974364E12, 1.4452668E12]>",4
1199,1199,MH3G,12862.0,372.0,178.0,2011/12/21 0:00,2015/10/20 0:00,750.0,15893.68208,0,0.222073267,"<[1.3243932E12, 1.4452668E12]>",4
5562,5562,月読家実況?レイ,20329.25,623.75,118.75,2011/7/29 0:00,2015/10/20 0:00,908.0,22715.78622,0,0.207259973,"<[1.3118652E12, 1.4452668E12]>",4
205,205,??DS,12862.0,372.0,178.0,2011/12/21 0:00,2015/10/20 0:00,750.0,15893.68208,0,0.222073267,"<[1.3243932E12, 1.4452668E12]>",4
5819,5819,表?E??定評?あるめ?くり,19085.0,824.0,117.0,2011/6/13 0:00,2015/10/20 0:00,280.0,21630.09528,0,0.123074514,"<[1.3078908E12, 1.4452668E12]>",19
1951,1951,コンセン?,2177.0,47.0,7.0,2010/8/17 0:00,2015/10/20 0:00,371.0,2328.009861,0,0.175986201,"<[1.2819708E12, 1.4452668E12]>",17
5331,5331,東方暴月弾,5503.0,105.0,17.0,2008/12/1 0:00,2015/10/20 0:00,36.0,5861.04,0,0.901050075,"<[1.2280572E12, 1.4452668E12]>",19
4047,4047,ニコ生講座,13267.0,417.0,420.0,2010/11/1 0:00,2015/10/20 0:00,372.0,19971.67094,0,0.921688968,"<[1.2885372E12, 1.4452668E12]>",17
6133,6133,最初と最後?ギャ?がすごい,48522.0,1087.0,1424.0,2009/11/12 0:00,2015/10/20 0:00,228.0,70945.84696,0,0.065628028,"<[1.2579516E12, 1.4452668E12]>",17
40,40,SayKana,48522.0,1087.0,1424.0,2009/11/12 0:00,2015/10/20 0:00,228.0,70945.84696,0,0.065628028,"<[1.2579516E12, 1.4452668E12]>",17
6218,6218,十丁E???E_?,17042.0,707.0,534.0,2011/6/16 0:00,2015/10/20 0:00,243.0,25731.66045,0,0.06783819,"<[1.30815E12, 1.4452668E12]>",3
3370,3370,じたばたP,5149.0,134.0,238.0,2011/4/24 0:00,2015/10/20 0:00,265.0,8849.747691,0,0.050413654,"<[1.3035708E12, 1.4452668E12]>",3
6288,6288,レジッ??.オ?.サン,29711.00545,1516.310205,251.165931,2011/6/20 0:00,2015/10/20 0:00,470.5603624,34921.76435,0,0.349042837,"<[1.3084956E12, 1.4452668E12]>",19
1434,1434,Xファイル,18739.0,622.0,111.0,2011/7/7 0:00,2015/10/20 0:00,238.0,21006.13127,0,0.082367423,"<[1.3099644E12, 1.4452668E12]>",19
3610,3610,ブロントさ?,37082.0,2388.0,497.0,2009/1/23 0:00,2015/10/20 0:00,540.0,46782.31869,0,0.126622346,"<[1.2326364E12, 1.4452668E12]>",9
2262,2262,ネ実ブロントさんシリーズ,37082.0,2388.0,497.0,2009/1/23 0:00,2015/10/20 0:00,540.0,46782.31869,0,0.126622346,"<[1.2326364E12, 1.4452668E12]>",9
4229,4229,まんがネ実?かしばな?,37082.0,2388.0,497.0,2009/1/23 0:00,2015/10/20 0:00,540.0,46782.31869,0,0.126622346,"<[1.2326364E12, 1.4452668E12]>",9
579,579,???で良?,37082.0,2388.0,497.0,2009/1/23 0:00,2015/10/20 0:00,540.0,46782.31869,0,0.126622346,"<[1.2326364E12, 1.4452668E12]>",9
3561,3561,スペ?スオペラ,2424.333333,186.0,72.66666667,2014/8/17 0:00,2015/10/20 0:00,574.6666667,3687.438812,0,0.064758544,"<[1.4082012E12, 1.4452668E12]>",15
2905,2905,め?くり?E_?part1リンク,1934.0,72.0,37.57142857,2014/4/18 0:00,2015/10/20 0:00,400.5714286,2567.034693,0,0.309447337,"<[1.3977468E12, 1.4452668E12]>",15
2851,2851,め?くり魔理?,7456.75,132.125,97.125,2013/9/21 0:00,2015/10/20 0:00,338.75,9043.478726,0,0.015451053,"<[1.3796892E12, 1.4452668E12]>",15
1420,1420,マザコン,1996.0,90.0,21.0,2014/2/9 0:00,2015/10/20 0:00,342.0,2397.155672,0,0.020704451,"<[1.3918716E12, 1.4452668E12]>",15
2197,2197,め?くりSF紙芝?,1611.285714,85.0,32.14285714,2014/8/17 0:00,2015/10/20 0:00,556.5714286,2174.248474,0,0.080205753,"<[1.4082012E12, 1.4452668E12]>",15
1421,1421,エドモン?.ハミルトン,29154.73407,1691.770983,167.4791035,2011/6/6 0:00,2015/10/20 0:00,504.7961829,33266.40778,0,0.195213083,"<[1.307286E12, 1.4452668E12]>",15
6279,6279,聖痕,1873.0,104.0,24.0,2013/12/1 0:00,2015/10/20 0:00,554.0,2331.594703,0,0.038246383,"<[1.3858236E12, 1.4452668E12]>",15
486,486,SF,2432.875,93.9375,36.625,2014/2/16 0:00,2015/10/20 0:00,576.9375,3072.745148,0,0.187704676,"<[1.3924764E12, 1.4452668E12]>",15
3513,3513,カルネ?ジ舞台?,1606.0,91.0,7.5,2013/3/24 0:00,2015/10/20 0:00,652.75,1804.641684,1,0.0,"<[1.3640508E12, 1.4452668E12]>",12
2863,2863,カルネ?ジハ?トエクサ,1606.0,91.0,7.5,2013/3/24 0:00,2015/10/20 0:00,652.75,1804.641684,1,0.0,"<[1.3640508E12, 1.4452668E12]>",12
6247,6247,金髪の子かわいそう,24427.5,711.5,87.0,2013/2/9 0:00,2015/10/20 0:00,719.0,26423.93212,0,0.047067532,"<[1.3603356E12, 1.4452668E12]>",12
2135,2135,カルネ?ジハ??,1606.0,91.0,7.5,2013/3/24 0:00,2015/10/20 0:00,652.75,1804.641684,1,0.0,"<[1.3640508E12, 1.4452668E12]>",12
4679,4679,天海春?,475.0,51.0,2.0,2012/7/8 0:00,2015/10/20 0:00,200.0,551.0738636,1,0.0,"<[1.3416732E12, 1.4452668E12]>",13
2861,2861,ジェッ?アッ?ー,475.0,51.0,2.0,2012/7/8 0:00,2015/10/20 0:00,200.0,551.0738636,1,0.0,"<[1.3416732E12, 1.4452668E12]>",13
4114,4114,ロボッ?,10743.0,442.0,81.0,2011/7/1 0:00,2015/10/20 0:00,260.0,12382.65897,0,0.785703289,"<[1.309446E12, 1.4452668E12]>",14
1113,1113,VT250シリーズ,420.0,27.0,2.0,2012/3/4 0:00,2015/10/20 0:00,780.0,475.376392,1,0.0,"<[1.3307868E12, 1.4452668E12]>",16
700,700,め?くり車?,7478.762963,189.3333333,48.93333333,2012/1/13 0:00,2015/10/20 0:00,543.6222222,8397.451101,0,0.077910178,"<[1.3263804E12, 1.4452668E12]>",16
6003,6003,静岡,3273.4,102.0,33.4,2012/8/4 0:00,2015/10/20 0:00,611.2,3873.3479,0,0.023173731,"<[1.344006E12, 1.4452668E12]>",16
85,85,iPhone,3650.0,98.66666667,42.33333333,2011/12/15 0:00,2015/10/20 0:00,468.3333333,4381.098713,0,0.088720941,"<[1.3238748E12, 1.4452668E12]>",16
4936,4936,迷列車派生シリーズ,17529.63636,389.5454545,167.8181818,2012/1/27 0:00,2015/10/20 0:00,354.0,20428.06478,0,0.007078029,"<[1.32759E12, 1.4452668E12]>",16
678,678,バイク,8766.346154,180.5512821,48.42307692,2012/6/18 0:00,2015/10/20 0:00,525.8589744,9669.619621,0,0.539113849,"<[1.3399452E12, 1.4452668E12]>",16
5638,5638,国?168号?,420.0,27.0,2.0,2012/3/4 0:00,2015/10/20 0:00,780.0,475.376392,1,0.0,"<[1.3307868E12, 1.4452668E12]>",16
84,84,HONDA,593.0,35.33333333,3.0,2012/3/2 0:00,2015/10/20 0:00,806.3333333,671.3558606,1,0.0,"<[1.330614E12, 1.4452668E12]>",16
6162,6162,荒?る目?,8969.0,217.0,185.0,2012/5/13 0:00,2015/10/20 0:00,675.0,11955.97503,0,0.026521137,"<[1.3368348E12, 1.4452668E12]>",18
172,172,AC?,15474.42857,306.8571429,80.0,2011/12/24 0:00,2015/10/20 0:00,708.4285714,16975.34916,0,0.143757431,"<[1.3246524E12, 1.4452668E12]>",18
2194,2194,め?くり雑?,4049.071429,191.1428571,20.07142857,2012/12/7 0:00,2015/10/20 0:00,636.6428571,4532.70986,0,0.121183044,"<[1.354806E12, 1.4452668E12]>",17
6187,6187,服なんて飾りで?,38484.0,1232.0,101.0,2012/2/24 0:00,2015/10/20 0:00,1389.0,41192.88,0,0.975988489,"<[1.3300092E12, 1.4452668E12]>",18
229,229,アリアンロッ?2E,36753.14286,834.5714286,133.8571429,2012/4/23 0:00,2015/10/20 0:00,1212.857143,39577.10694,0,0.815547408,"<[1.3351068E12, 1.4452668E12]>",18
5161,5161,最後まで見たらSANチェヂ?,61569.0,146.0,718.0,2012/2/24 0:00,2015/10/20 0:00,130.0,72484.65858,0,0.0102029,"<[1.3300092E12, 1.4452668E12]>",18
5007,5007,期征E?狂人,18763.85714,267.0,321.0,2013/4/9 0:00,2015/10/20 0:00,647.8571429,23842.17331,0,0.222452278,"<[1.3654332E12, 1.4452668E12]>",18
4430,4430,パラノイア完結済みリンク,233048.6667,3370.666667,4612.0,2012/3/27 0:00,2015/10/20 0:00,634.6666667,305552.1968,1,0.0,"<[1.332774E12, 1.4452668E12]>",18
3198,3198,パラノイアpart1.0.リンク,11759.6879,1587.984213,298.9721516,2011/7/12 0:00,2015/10/20 0:00,761.9121786,17647.46948,0,0.394935198,"<[1.3103964E12, 1.4452668E12]>",18
6182,6182,視?老E???中に絵師さんはぁ?せん?.,18401.97507,1153.618992,159.570508,2011/7/7 0:00,2015/10/20 0:00,677.1206364,21881.64848,0,0.333826289,"<[1.3099644E12, 1.4452668E12]>",18
225,225,SW2.0,4445.666667,72.66666667,21.0,2012/12/15 0:00,2015/10/20 0:00,334.0,4832.170069,0,0.110820085,"<[1.3554972E12, 1.4452668E12]>",18
4583,4583,ニコ.ロビンの刺身盛り合わ?,32457.24126,1411.181716,234.0307139,2011/5/22 0:00,2015/10/20 0:00,582.5436531,37320.48807,0,0.165646796,"<[1.30599E12, 1.4452668E12]>",18
2012,2012,クトゥルフ神話TRPGのような何か,13735.4,382.0,35.8,2012/4/10 0:00,2015/10/20 0:00,307.2,14644.08968,0,0.022777588,"<[1.3339836E12, 1.4452668E12]>",18
5686,5686,全神話生物が泣ぁ?,14567.0,498.0,39.0,2012/4/4 0:00,2015/10/20 0:00,266.0,15633.58024,0,0.008468673,"<[1.3334652E12, 1.4452668E12]>",18
211,211,X7500,52923.77993,450.6603907,184.2004102,2011/6/7 0:00,2015/10/20 0:00,623.2237013,56133.65447,0,0.148638074,"<[1.3073724E12, 1.4452668E12]>",18
6184,6184,時?_?注意?_?.音量的な意味で.,14450.57839,2320.537229,531.2961918,2011/7/18 0:00,2015/10/20 0:00,906.1287639,24429.33639,0,0.775706031,"<[1.3109148E12, 1.4452668E12]>",18
4024,4024,バグ?E?,17489.0,389.0,35.0,2011/12/23 0:00,2015/10/20 0:00,651.0,18394.55245,0,0.542034066,"<[1.324566E12, 1.4452668E12]>",18
2658,2658,なんとぁ?ことでしょ?,50287.33333,1196.666667,128.0,2012/3/24 0:00,2015/10/20 0:00,1061.666667,53376.2543,0,0.903147012,"<[1.3325148E12, 1.4452668E12]>",18
5174,5174,?E??猫,15830.0,539.0,80.0,2012/10/19 0:00,2015/10/20 0:00,1177.0,17551.33808,0,0.386644938,"<[1.3505724E12, 1.4452668E12]>",8
2764,2764,??ｰ???ﾙｸ??????,15830.0,539.0,80.0,2012/10/19 0:00,2015/10/20 0:00,1177.0,17551.33808,0,0.386644938,"<[1.3505724E12, 1.4452668E12]>",8
5713,5713,?.め?くり実況?.,16397.9862,1417.281405,196.1579718,2011/7/7 0:00,2015/10/20 0:00,717.6742574,20646.11427,0,0.027510482,"<[1.3099644E12, 1.4452668E12]>",8
1449,1449,ハ?トフルボッコ,11267.5,379.5,78.0,2012/10/19 0:00,2015/10/20 0:00,760.0,12804.71682,0,0.677149834,"<[1.3505724E12, 1.4452668E12]>",8
6196,6196,高?_?生と婦警でクトゥル?..,16465.51288,2030.945553,162.8147181,2011/6/27 0:00,2015/10/20 0:00,689.952949,20717.62344,0,0.0385329,"<[1.3091004E12, 1.4452668E12]>",8
250,250,X.heartful.hurtful,10905.07307,2470.724589,411.7425104,2011/6/26 0:00,2015/10/20 0:00,697.5923069,19109.18194,0,0.040796605,"<[1.309014E12, 1.4452668E12]>",8
5319,5319,東方を描ぁ?み?,2269.333333,90.0,28.0,2009/9/22 0:00,2015/10/20 0:00,553.3333333,2775.940426,0,0.49179909,"<[1.2535452E12, 1.4452668E12]>",15
11,11,SAI,2019.0,59.0,31.0,2010/5/19 0:00,2015/10/20 0:00,544.0,2541.349455,0,0.155886832,"<[1.2741948E12, 1.4452668E12]>",15
3553,3553,妹?E??んと輝夜さ?,19831.5,392.0,434.0,2010/12/10 0:00,2015/10/20 0:00,209.5,26726.06135,0,0.571038735,"<[1.2919068E12, 1.4452668E12]>",15
516,516,どら痛,10081.2,224.4,201.2,2011/2/2 0:00,2015/10/20 0:00,370.0,13318.80736,0,0.294119221,"<[1.2965724E12, 1.4452668E12]>",15
1072,1072,お絵かき講座,15627.0,501.0,925.0,2010/8/3 0:00,2015/10/20 0:00,933.3333333,29988.28112,0,0.622737266,"<[1.2807612E12, 1.4452668E12]>",15
684,684,チル?,3130.0,117.5,41.875,2011/1/3 0:00,2015/10/20 0:00,499.75,3871.427774,0,0.790207569,"<[1.2939804E12, 1.4452668E12]>",15
2206,2206,エンゼル手?,333.0,128.0,6.0,2011/5/11 0:00,2015/10/20 0:00,1715.0,515.9164882,1,0.0,"<[1.3050396E12, 1.4452668E12]>",18
500,500,ShootingGameBuilder,333.0,128.0,6.0,2011/5/11 0:00,2015/10/20 0:00,1715.0,515.9164882,1,0.0,"<[1.3050396E12, 1.4452668E12]>",18
4170,4170,ローカル番?,39960.0,829.5,167.5,2009/3/3 0:00,2015/10/20 0:00,123.0,43285.20018,0,0.049796152,"<[1.236006E12, 1.4452668E12]>",15
490,490,さとりんのカリスマ改悟室,39960.0,829.5,167.5,2009/3/3 0:00,2015/10/20 0:00,123.0,43285.20018,0,0.049796152,"<[1.236006E12, 1.4452668E12]>",15
3562,3562,クリスタラヂ?,374.0,19.0,5.0,2015/10/13 0:00,2015/10/20 0:00,282.0,467.0929648,1,0.0,"<[1.444662E12, 1.4452668E12]>",10
5739,5739,生産財の価格上?,2029.0,70.0,24.0,2013/8/25 0:00,2015/10/20 0:00,463.0,2456.691945,0,0.02738503,"<[1.3773564E12, 1.4452668E12]>",17
2049,2049,政治,3248.545455,154.0,90.45454545,2012/8/22 0:00,2015/10/20 0:00,332.7272727,4752.574058,0,0.010657722,"<[1.3455612E12, 1.4452668E12]>",17
6222,6222,?E??悪魔?経済講座,2029.0,70.0,24.0,2013/8/25 0:00,2015/10/20 0:00,463.0,2456.691945,0,0.02738503,"<[1.3773564E12, 1.4452668E12]>",17
314,314,インフレ,2029.0,70.0,24.0,2013/8/25 0:00,2015/10/20 0:00,463.0,2456.691945,0,0.02738503,"<[1.3773564E12, 1.4452668E12]>",17
2793,2793,はぁ?な?,11671.0,439.0,128.0,2012/1/2 0:00,2015/10/20 0:00,518.0,14014.25225,0,0.069761173,"<[1.32543E12, 1.4452668E12]>",15
299,299,X6.48止めることを推奨,11775.19096,1977.410871,649.5462857,2011/7/14 0:00,2015/10/20 0:00,689.4158462,23224.29816,0,0.236030501,"<[1.3105692E12, 1.4452668E12]>",15
6223,6223,祝Ｒ????????魂バーザ?_発売,8905.0,146.0,77.0,2013/8/28 0:00,2015/10/20 0:00,288.0,10203.66477,0,0.15608494,"<[1.3776156E12, 1.4452668E12]>",17
3332,3332,ハヤシライス,366.0,19.0,5.0,2011/7/21 0:00,2015/10/20 0:00,280.0,459.074359,1,0.0,"<[1.311174E12, 1.4452668E12]>",16
2661,2661,Rollercoaster,366.0,19.0,5.0,2011/7/21 0:00,2015/10/20 0:00,280.0,459.074359,1,0.0,"<[1.311174E12, 1.4452668E12]>",16
4521,4521,ファンク,366.0,19.0,5.0,2011/7/21 0:00,2015/10/20 0:00,280.0,459.074359,1,0.0,"<[1.311174E12, 1.4452668E12]>",16
1912,1912,Player,366.0,19.0,5.0,2011/7/21 0:00,2015/10/20 0:00,280.0,459.074359,1,0.0,"<[1.311174E12, 1.4452668E12]>",16
3938,3938,パスタ,1542.5,41.0,33.0,2011/6/13 0:00,2015/10/20 0:00,253.0,2077.460099,0,0.053884076,"<[1.3078908E12, 1.4452668E12]>",16
1106,1106,Ohio,366.0,19.0,5.0,2011/7/21 0:00,2015/10/20 0:00,280.0,459.074359,1,0.0,"<[1.311174E12, 1.4452668E12]>",16
5098,5098,フジッ?,366.0,19.0,5.0,2011/7/21 0:00,2015/10/20 0:00,280.0,459.074359,1,0.0,"<[1.311174E12, 1.4452668E12]>",16
76,76,Love,366.0,19.0,5.0,2011/7/21 0:00,2015/10/20 0:00,280.0,459.074359,1,0.0,"<[1.311174E12, 1.4452668E12]>",16
5094,5094,燻製,941.5,33.5,5.0,2010/6/24 0:00,2015/10/20 0:00,260.0,1048.854847,1,0.0,"<[1.2773052E12, 1.4452668E12]>",16
2674,2674,料理,1962.242424,107.969697,19.12121212,2010/12/28 0:00,2015/10/20 0:00,388.6363636,2351.450793,0,0.523335732,"<[1.293462E12, 1.4452668E12]>",16
2653,2653,ナタ.?.ココ,25940.57754,44.74153314,242.2213377,2011/6/2 0:00,2015/10/20 0:00,739.6032183,29618.56281,0,0.150146751,"<[1.3069404E12, 1.4452668E12]>",16
61,61,イカ,1931.0,220.3333333,16.66666667,2012/9/12 0:00,2015/10/20 0:00,728.6666667,2378.940908,0,0.040459367,"<[1.3473756E12, 1.4452668E12]>",16
1928,1928,め?くり料理,1117.6,79.2,10.2,2010/10/5 0:00,2015/10/20 0:00,229.6,1344.603115,1,0.0,"<[1.2862044E12, 1.4452668E12]>",16
56,56,お菓子作り,1506.0,64.0,17.66666667,2010/7/15 0:00,2015/10/20 0:00,227.6666667,1832.420113,1,0.0,"<[1.2791196E12, 1.4452668E12]>",16
5311,5311,北白河ちも?,4732.0,195.0,71.0,2010/7/7 0:00,2015/10/20 0:00,337.0,5984.391957,0,0.324347292,"<[1.2784284E12, 1.4452668E12]>",15
4674,4674,岡崎夢?,8319.666667,155.3333333,57.66666667,2010/2/20 0:00,2015/10/20 0:00,179.6666667,9337.172227,0,0.435175485,"<[1.2665916E12, 1.4452668E12]>",15
2219,2219,のぁ?りん,4732.0,195.0,71.0,2010/7/7 0:00,2015/10/20 0:00,337.0,5984.391957,0,0.324347292,"<[1.2784284E12, 1.4452668E12]>",15
521,521,X.作老E?相対時間で半年で?,18315.86868,1508.14814,267.9266155,2011/6/11 0:00,2015/10/20 0:00,670.6604692,23729.71094,0,0.532908642,"<[1.307718E12, 1.4452668E12]>",15
5241,5241,ヨーセン,9795.0,145.0,50.0,2009/12/5 0:00,2015/10/20 0:00,92.0,10687.8954,0,0.254900811,"<[1.2599388E12, 1.4452668E12]>",15
845,845,ニコニコ海外旅?,4586.131579,195.1052632,34.5,2012/7/25 0:00,2015/10/20 0:00,521.7105263,5290.832327,0,0.049387821,"<[1.343142E12, 1.4452668E12]>",15
3499,3499,のらけーね,9795.0,145.0,50.0,2009/12/5 0:00,2015/10/20 0:00,92.0,10687.8954,0,0.254900811,"<[1.2599388E12, 1.4452668E12]>",15
386,386,インド人にビックリ,9795.0,145.0,50.0,2009/12/5 0:00,2015/10/20 0:00,92.0,10687.8954,0,0.254900811,"<[1.2599388E12, 1.4452668E12]>",15
3569,3569,東方ラジオ,24282.2,721.0,178.8,2010/2/19 0:00,2015/10/20 0:00,421.4,27664.55664,0,0.593789085,"<[1.2665052E12, 1.4452668E12]>",15
1426,1426,さとり教育,33165.0,893.6666667,185.3333333,2009/6/18 0:00,2015/10/20 0:00,273.0,36815.34462,0,0.137136789,"<[1.2452508E12, 1.4452668E12]>",15
5295,5295,月?蝶を呼ぶんじめ??.,21596.62049,1086.390721,158.5568809,2011/5/31 0:00,2015/10/20 0:00,670.4657088,25009.69351,0,0.612057875,"<[1.3067676E12, 1.4452668E12]>",15
492,492,NEW_蓬莱ZUN,21554.0,908.0,335.0,2010/2/22 0:00,2015/10/20 0:00,517.0,27450.83454,0,0.711467119,"<[1.2667644E12, 1.4452668E12]>",15
2911,2911,め?くり.アフレコ,7534.415273,922.2648238,737.6707525,2011/7/12 0:00,2015/10/20 0:00,746.9653137,19429.23106,0,0.430949847,"<[1.3103964E12, 1.4452668E12]>",15
1424,1424,X3.38.,21752.53323,1292.211602,574.0951334,2011/7/12 0:00,2015/10/20 0:00,678.6823601,31585.47358,0,0.343473243,"<[1.3103964E12, 1.4452668E12]>",15
2909,2909,??ｽ????????ﾟｰ??.物?,41402.05608,1789.442761,194.5506003,2011/5/31 0:00,2015/10/20 0:00,374.6695451,46035.95289,0,0.243113661,"<[1.3067676E12, 1.4452668E12]>",15
5095,5095,秘封倶楽部,12578.75,187.75,301.5,2012/9/6 0:00,2015/10/20 0:00,614.75,17286.30257,0,0.354764287,"<[1.3468572E12, 1.4452668E12]>",18
3406,3406,ッ?ト張り?達人,40035.0,1113.0,704.0,2011/10/2 0:00,2015/10/20 0:00,989.0,51678.4012,0,0.891444505,"<[1.3174812E12, 1.4452668E12]>",18
6173,6173,?E??鈴,40035.0,1113.0,704.0,2011/10/2 0:00,2015/10/20 0:00,989.0,51678.4012,0,0.891444505,"<[1.3174812E12, 1.4452668E12]>",18
207,207,F.E.A.R.3,40035.0,1113.0,704.0,2011/10/2 0:00,2015/10/20 0:00,989.0,51678.4012,0,0.891444505,"<[1.3174812E12, 1.4452668E12]>",18
2913,2913,スペルカード表記?真?,21554.0,908.0,335.0,2010/2/22 0:00,2015/10/20 0:00,517.0,27450.83454,0,0.711467119,"<[1.2667644E12, 1.4452668E12]>",15
4171,4171,早すぎる警?,33165.0,893.6666667,185.3333333,2009/6/18 0:00,2015/10/20 0:00,273.0,36815.34462,0,0.137136789,"<[1.2452508E12, 1.4452668E12]>",15
4736,4736,作老E??想入りシリーズ,21554.0,908.0,335.0,2010/2/22 0:00,2015/10/20 0:00,517.0,27450.83454,0,0.711467119,"<[1.2667644E12, 1.4452668E12]>",15
1427,1427,カリスマ教師.さと?,27326.18556,882.7268805,218.016644,2011/6/16 0:00,2015/10/20 0:00,576.0709197,31451.75123,0,0.453088026,"<[1.30815E12, 1.4452668E12]>",15
5132,5132,戦わなければ生き残れな?.,15039.78026,1027.309599,571.9863037,2011/6/25 0:00,2015/10/20 0:00,782.121533,24583.45751,0,0.056115699,"<[1.3089276E12, 1.4452668E12]>",0
4048,4048,東方も?しり講座,3000.6,138.8,64.8,2012/12/25 0:00,2015/10/20 0:00,472.2,4105.387441,0,0.054121857,"<[1.3563612E12, 1.4452668E12]>",17
2804,2804,経?,976.625,53.625,10.75,2013/8/5 0:00,2015/10/20 0:00,295.375,1188.737617,1,0.0,"<[1.3756284E12, 1.4452668E12]>",17
3978,3978,科学,45839.33929,609.2678571,259.2678571,2011/5/2 0:00,2015/10/20 0:00,284.0714286,50329.67758,0,0.511249832,"<[1.304262E12, 1.4452668E12]>",14
282,282,ヂ?.スター,39789.48483,1349.97727,294.776346,2011/6/4 0:00,2015/10/20 0:00,626.8478901,45517.12341,0,0.576708415,"<[1.3071132E12, 1.4452668E12]>",14
4219,4219,朗読してみ?,2798.0,168.5,22.5,2009/1/22 0:00,2015/10/20 0:00,249.0,3294.501087,0,0.763343362,"<[1.23255E12, 1.4452668E12]>",17
3611,3611,フルボイス,2900.0,192.0,21.5,2009/9/10 0:00,2015/10/20 0:00,836.0,3402.659949,0,0.959229895,"<[1.2525084E12, 1.4452668E12]>",18
6231,6231,霊?見えるほぁ??,30457.0,610.0,444.0,2010/5/26 0:00,2015/10/20 0:00,290.0,37715.19143,0,0.11274058,"<[1.2747996E12, 1.4452668E12]>",17
1311,1311,X.肝試し?後に....,21694.90817,1541.304198,349.6151716,2011/6/24 0:00,2015/10/20 0:00,686.6266642,28379.71765,0,0.171436511,"<[1.3088412E12, 1.4452668E12]>",17
2109,2109,め?くり怪諂?リーズPart1,6808.25,143.875,80.75,2010/12/11 0:00,2015/10/20 0:00,217.25,8160.431678,0,0.198444247,"<[1.2919932E12, 1.4452668E12]>",17
358,358,haru..め?くり怪?.,3308.147439,1632.648525,431.2380185,2011/7/7 0:00,2015/10/20 0:00,827.5190609,10913.17779,0,0.209913074,"<[1.3099644E12, 1.4452668E12]>",17
1077,1077,windows?_ービ?メーカー,19314.0,599.0,1051.0,2010/9/29 0:00,2015/10/20 0:00,363.0,35660.8849,0,0.091968318,"<[1.285686E12, 1.4452668E12]>",17
112,112,てってってー,10096.83333,310.5,533.0,2010/10/12 0:00,2015/10/20 0:00,251.0,18393.52096,0,0.245940142,"<[1.2868092E12, 1.4452668E12]>",17
5624,5624,咲?,48522.0,1087.0,1424.0,2009/11/12 0:00,2015/10/20 0:00,228.0,70945.84696,0,0.065628028,"<[1.2579516E12, 1.4452668E12]>",17
5263,5263,レインボ?シヂ?スベガス2,17245.0,552.0,48.0,2010/9/30 0:00,2015/10/20 0:00,541.0,18499.92496,0,0.143704807,"<[1.2857724E12, 1.4452668E12]>",18
2875,2875,ボイン.,7789.676607,1572.329706,620.000812,2011/7/19 0:00,2015/10/20 0:00,718.276649,18414.3508,0,0.129531387,"<[1.3110012E12, 1.4452668E12]>",18
2193,2193,め?くりの休日,1868.8,70.4,14.2,2014/2/12 0:00,2015/10/20 0:00,326.0,2149.662803,0,0.015878058,"<[1.3921308E12, 1.4452668E12]>",15
2712,2712,さとり?暴走動画,17534.0,427.0,235.0,2012/5/11 0:00,2015/10/20 0:00,300.0,21475.97972,0,0.022554174,"<[1.336662E12, 1.4452668E12]>",15
166,166,ELONA,12765.66667,338.0,158.0,2012/3/25 0:00,2015/10/20 0:00,422.6666667,15465.05207,0,0.049609417,"<[1.3326012E12, 1.4452668E12]>",15
6274,6274,小林幸?,5691.0,93.0,17.0,2011/5/18 0:00,2015/10/20 0:00,948.0,6037.50905,0,0.853886414,"<[1.3056444E12, 1.4452668E12]>",18
